state,stage,sex,completion_rate,year,malaysia_completion_rate,completion_gap_from_malaysia,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_year,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y,tfr,total_state_population,same_sex_total_population,same_sex_school_age_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state,households,living_quarters,households_per_living_quarter,living_quarters_per_household,log_households,income_mean,income_median,income_data_age,poverty_absolute,poverty_hardcore,poverty_relative,poverty_data_age
Johor,primary,male,97.2,2019,98.0,-0.7999999999999972,97.6,-0.8000000000000114,2020,0.3999999999999915,96.97,-0.7000000000000028,0.23000000000000398,-0.09999999999999432,97.78,-0.0899999999999963,907.0,331130.0,27640.0,11.980101302460202,365.08269018743107,30.47409040793826,0.0,0.009256521778885807,-0.02370103493341813,2.05,3761.2,1974.6,469.3,0.12477400829522493,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013.0,6427.0,3,3.9,0.2,15.3,3
Johor,primary,male,97.6,2020,98.4,-0.8000000000000114,91.8,-7.200000000000003,2021,-5.799999999999997,97.2,-0.7999999999999972,0.3999999999999915,-1.4210854715202004e-14,97.08500000000001,-0.75,906.0,331190.0,27795.0,11.91545241949991,365.55187637969095,30.678807947019866,-0.0011025358324145973,0.0001811977169088319,0.005607814761215524,1.94,4009.7,2141.3,518.8,0.12938623837194801,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264.0,5690.0,4,5.9,0.6,13.9,4
Johor,primary,male,91.8,2021,99.0,-7.200000000000003,98.7,-0.5999999999999943,2022,6.900000000000006,97.6,-0.8000000000000114,-5.799999999999997,-6.3999999999999915,97.4,-0.8000000000000043,906.0,331877.0,27438.0,12.095524455135214,366.31015452538634,30.28476821192053,0.0,0.0020743379932968153,-0.012844036697247652,1.66,4020.0,2138.8,513.1,0.12763681592039802,8.299285906897275,0,0,1045400,1284000,0.8141744548286605,1.2282379950258275,13.859911101832148,7264.0,5690.0,5,5.9,0.6,13.9,5
Johor,primary,male,98.7,2022,99.3,-0.5999999999999943,,,2023,,91.8,-7.200000000000003,6.900000000000006,6.6000000000000085,94.69999999999999,-4.000000000000007,908.0,331205.0,26783.0,12.366239778964268,364.7632158590308,29.49669603524229,0.002207505518763808,-0.002024846554597004,-0.023872002332531506,1.59,4028.3,2138.2,508.5,0.12623190924211206,8.301347942583138,0,0,1073400,1323700,0.8109088161970235,1.233184274268679,13.886342670343586,8517.0,6879.0,6,4.6,0.1,15.9,6
Johor,secondary_lower,female,96.7463,2016,95.582,1.1643000000000114,100.5709,2.845799999999997,2017,3.8245999999999896,,,,,,,,,,,,,,,,2.09,3651.8,1720.7,438.70000000000005,0.12013253737882688,8.203249275775532,0,0,914700,1023400,0.8937854211452023,1.118836777085383,13.726352514898478,6928.0,5652.0,0,0.0,0.0,13.5,0
Johor,secondary_lower,female,100.5709,2017,97.7251,2.845799999999997,99.4141,2.7764000000000095,2018,-1.1567999999999898,96.7463,1.1643000000000114,3.8245999999999896,1.6814999999999856,,,,,,,,,,,,2.12,3697.0,1744.5,437.6,0.11836624289964837,8.21554741194707,0,0,932000,1039099,0.8969308987882771,1.1149130901287554,13.745089166628526,6928.0,5652.0,1,0.0,0.0,13.5,1
Johor,secondary_lower,female,99.4141,2018,96.6377,2.7764000000000095,96.8,0.09999999999999432,2019,-2.6141000000000076,100.5709,2.845799999999997,-1.1567999999999898,-0.06939999999998747,98.6586,2.005050000000004,,,,,,,,,,2.09,3749.4,1773.0,439.0,0.11708540033071958,8.22961777994264,0,0,949100,1054700,0.8998767422015739,1.1112633020756506,13.763270499747783,6928.0,5652.0,2,0.0,0.0,13.5,2
Johor,secondary_lower,female,96.8,2019,96.7,0.09999999999999432,98.3,0.5,2020,1.5,99.4141,2.7764000000000095,-2.6141000000000076,-2.676400000000015,99.9925,2.8111000000000033,,,,,,,,,,2.05,3761.2,1786.6,437.1,0.11621291077315751,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013.0,6427.0,3,3.9,0.2,15.3,3
Johor,secondary_lower,female,98.3,2020,97.8,0.5,98.4,-1.3999999999999915,2021,0.10000000000000853,96.8,0.09999999999999432,1.5,0.4000000000000057,98.10705,1.438200000000002,,,,,,,,,,1.94,4009.7,1868.4,479.29999999999995,0.11953512731625807,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264.0,5690.0,4,5.9,0.6,13.9,4
Johor,secondary_lower,female,98.4,2021,99.8,-1.3999999999999915,97.6,-1.4000000000000057,2022,-0.8000000000000114,98.3,0.5,0.10000000000000853,-1.8999999999999915,97.55,0.29999999999999716,,,,,,,,,,1.66,4020.0,1881.1,475.6,0.11830845771144279,8.299285906897275,0,0,1045400,1284000,0.8141744548286605,1.2282379950258275,13.859911101832148,7264.0,5690.0,5,5.9,0.6,13.9,5
