state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y,tfr,same_sex_total_population,same_sex_school_age_population,total_state_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state,households,living_quarters,households_per_living_quarter,living_quarters_per_household,log_households,income_mean,income_median,income_year_used,income_data_age,poverty_absolute,poverty_hardcore,poverty_relative,poverty_year_used,poverty_data_age
pulau pinang,primary,male,2022,96.6,98.7,-2.1000000000000085,2023,,,,91.6,-5.900000000000006,5.0,3.799999999999997,94.1,-4.000000000000007,270.0,66349.0,2424.0,27.371699669966997,245.73703703703703,8.977777777777778,-0.0036900369003690036,-0.004590803390593354,0.02711864406779661,1.17,891.0,184.1,1740.9,0.20662177328843995,7.462731750483416,0,0,519900,614100,0.8466047874938935,1.1811886901327178,13.161393687816775,8267,6502.0,2022,0,2.0,0.1,15.3,2022,0
pulau pinang,secondary_lower,female,2022,99.7,98.9,0.7999999999999972,2023,,,,97.9,-2.5,1.7999999999999972,3.299999999999997,98.80000000000001,-0.8500000000000014,128.0,48416.0,6874.0,7.043351760256037,378.25,53.703125,-0.007751937984496124,-0.0043596281977461545,0.011775095672652341,1.17,849.9,165.2,1740.9,0.1943758089186963,7.462731750483416,0,0,519900,614100,0.8466047874938935,1.1811886901327178,13.161393687816775,8267,6502.0,2022,0,2.0,0.1,15.3,2022,0
pulau pinang,secondary_lower,male,2022,99.7,99.2,0.5,2023,,,,96.3,-2.9000000000000057,3.4000000000000057,3.4000000000000057,98.0,-1.2000000000000028,128.0,50162.0,2152.0,23.309479553903344,391.890625,16.8125,-0.007751937984496124,0.0036414565826330533,-0.016453382084095063,1.17,891.0,184.1,1740.9,0.20662177328843995,7.462731750483416,0,0,519900,614100,0.8466047874938935,1.1811886901327178,13.161393687816775,8267,6502.0,2022,0,2.0,0.1,15.3,2022,0
pulau pinang,secondary_upper,female,2022,101.0,99.3,1.7000000000000028,2023,,,,95.9,-2.0,5.099999999999994,3.700000000000003,98.45,-0.14999999999999858,128.0,48416.0,6874.0,7.043351760256037,378.25,53.703125,-0.007751937984496124,-0.0043596281977461545,0.011775095672652341,1.17,849.9,165.2,1740.9,0.1943758089186963,7.462731750483416,0,0,519900,614100,0.8466047874938935,1.1811886901327178,13.161393687816775,8267,6502.0,2022,0,2.0,0.1,15.3,2022,0
pulau pinang,secondary_upper,male,2022,100.0,99.1,0.9000000000000057,2023,,,,95.1,-2.5,4.900000000000006,3.4000000000000057,97.55,-0.7999999999999972,128.0,50162.0,2152.0,23.309479553903344,391.890625,16.8125,-0.007751937984496124,0.0036414565826330533,-0.016453382084095063,1.17,891.0,184.1,1740.9,0.20662177328843995,7.462731750483416,0,0,519900,614100,0.8466047874938935,1.1811886901327178,13.161393687816775,8267,6502.0,2022,0,2.0,0.1,15.3,2022,0
sabah,primary,female,2022,100.8,100.1,0.7000000000000028,2023,,,,98.1,-2.4000000000000057,2.700000000000003,3.1000000000000085,99.44999999999999,-0.8500000000000014,1075.0,141423.0,16635.0,8.501532912533815,131.55627906976744,15.474418604651163,0.0,0.0002758445085723986,0.0037410245580160504,1.44,1635.9,447.90000000000003,3414.9,0.27379424170181554,8.136196280475284,0,0,766600,814800,0.9408443789887089,1.0628750326115315,13.549721736388998,6171,4577.0,2022,0,19.7,1.2,14.5,2022,0
sabah,primary,male,2022,100.3,98.7,1.5999999999999943,2023,,,,97.3,-0.20000000000000284,3.0,1.7999999999999972,98.8,0.6999999999999957,1075.0,151118.0,9843.0,15.352839581428427,140.57488372093025,9.156279069767441,0.0,0.0020821728866608313,-0.013134148786845799,1.44,1779.1,488.3,3414.9,0.27446461694115004,8.136196280475284,0,0,766600,814800,0.9408443789887089,1.0628750326115315,13.549721736388998,6171,4577.0,2022,0,19.7,1.2,14.5,2022,0
sabah,secondary_lower,female,2022,99.7,98.9,0.7999999999999972,2023,,,,98.7,-1.7000000000000028,1.0,2.5,99.2,-0.45000000000000284,221.0,100458.0,10616.0,9.462886209495101,454.56108597285066,48.036199095022624,0.0,0.02407845375958245,0.05779194898365883,1.44,1635.9,447.90000000000003,3414.9,0.27379424170181554,8.136196280475284,0,0,766600,814800,0.9408443789887089,1.0628750326115315,13.549721736388998,6171,4577.0,2022,0,19.7,1.2,14.5,2022,0
sabah,secondary_lower,male,2022,99.5,99.2,0.29999999999999716,2023,,,,97.1,-2.1000000000000085,2.4000000000000057,2.4000000000000057,98.3,-0.9000000000000057,221.0,104322.0,6083.0,17.14976163077429,472.0452488687783,27.524886877828056,0.0,0.03454020765775147,0.006785832505792784,1.44,1779.1,488.3,3414.9,0.27446461694115004,8.136196280475284,0,0,766600,814800,0.9408443789887089,1.0628750326115315,13.549721736388998,6171,4577.0,2022,0,19.7,1.2,14.5,2022,0
sabah,secondary_upper,female,2022,99.5,99.3,0.20000000000000284,2023,,,,98.8,0.8999999999999915,0.7000000000000028,-0.6999999999999886,99.15,0.5499999999999972,221.0,100458.0,10616.0,9.462886209495101,454.56108597285066,48.036199095022624,0.0,0.02407845375958245,0.05779194898365883,1.44,1635.9,447.90000000000003,3414.9,0.27379424170181554,8.136196280475284,0,0,766600,814800,0.9408443789887089,1.0628750326115315,13.549721736388998,6171,4577.0,2022,0,19.7,1.2,14.5,2022,0
sabah,secondary_upper,male,2022,99.7,99.1,0.6000000000000085,2023,,,,98.5,0.9000000000000057,1.2000000000000028,-0.29999999999999716,99.1,0.7500000000000071,221.0,104322.0,6083.0,17.14976163077429,472.0452488687783,27.524886877828056,0.0,0.03454020765775147,0.006785832505792784,1.44,1779.1,488.3,3414.9,0.27446461694115004,8.136196280475284,0,0,766600,814800,0.9408443789887089,1.0628750326115315,13.549721736388998,6171,4577.0,2022,0,19.7,1.2,14.5,2022,0
sarawak,primary,female,2022,101.1,100.1,1.0,2023,,,,100.7,0.20000000000000284,0.3999999999999915,0.7999999999999972,100.9,0.6000000000000014,1265.0,113656.0,15990.0,7.107942464040025,89.84664031620554,12.640316205533598,0.0,-0.017479555317346428,-0.002495321272613849,1.56,1197.4,278.6,2473.5,0.23267078670452648,7.81379363439194,0,0,636700,821500,0.775045648204504,1.2902465839484845,13.364055436602282,6457,4978.0,2022,0,10.8,0.4,16.2,2022,0
sarawak,primary,male,2022,100.3,98.7,1.5999999999999943,2023,,,,99.6,2.0999999999999943,0.7000000000000028,-0.5,99.94999999999999,1.8499999999999943,1265.0,121663.0,8494.0,14.323404756298563,96.17628458498024,6.714624505928854,0.0,-0.016427503132705443,-0.03488239972730372,1.56,1276.1,301.7,2473.5,0.23642347778387274,7.81379363439194,0,0,636700,821500,0.775045648204504,1.2902465839484845,13.364055436602282,6457,4978.0,2022,0,10.8,0.4,16.2,2022,0
sarawak,secondary_lower,female,2022,99.6,98.9,0.6999999999999886,2023,,,,98.7,-1.7000000000000028,0.8999999999999915,2.3999999999999915,99.15,-0.5000000000000071,193.0,92723.0,10189.0,9.10030424968103,480.4300518134715,52.79274611398964,0.0,0.0014039938224271813,0.0662411050648807,1.56,1197.4,278.6,2473.5,0.23267078670452648,7.81379363439194,0,0,636700,821500,0.775045648204504,1.2902465839484845,13.364055436602282,6457,4978.0,2022,0,10.8,0.4,16.2,2022,0
sarawak,secondary_lower,male,2022,98.5,99.2,-0.7000000000000028,2023,,,,96.4,-2.799999999999997,2.0999999999999943,2.0999999999999943,97.45,-1.75,193.0,96935.0,5147.0,18.83330095201088,502.2538860103627,26.66839378238342,0.0,0.014452560855641837,0.019207920792079208,1.56,1276.1,301.7,2473.5,0.23642347778387274,7.81379363439194,0,0,636700,821500,0.775045648204504,1.2902465839484845,13.364055436602282,6457,4978.0,2022,0,10.8,0.4,16.2,2022,0
sarawak,secondary_upper,female,2022,98.9,99.3,-0.3999999999999915,2023,,,,97.9,0.0,1.0,-0.3999999999999915,98.4,-0.19999999999999574,193.0,92723.0,10189.0,9.10030424968103,480.4300518134715,52.79274611398964,0.0,0.0014039938224271813,0.0662411050648807,1.56,1197.4,278.6,2473.5,0.23267078670452648,7.81379363439194,0,0,636700,821500,0.775045648204504,1.2902465839484845,13.364055436602282,6457,4978.0,2022,0,10.8,0.4,16.2,2022,0
sarawak,secondary_upper,male,2022,98.8,99.1,-0.29999999999999716,2023,,,,97.2,-0.3999999999999915,1.5999999999999943,0.09999999999999432,98.0,-0.3499999999999943,193.0,96935.0,5147.0,18.83330095201088,502.2538860103627,26.66839378238342,0.0,0.014452560855641837,0.019207920792079208,1.56,1276.1,301.7,2473.5,0.23642347778387274,7.81379363439194,0,0,636700,821500,0.775045648204504,1.2902465839484845,13.364055436602282,6457,4978.0,2022,0,10.8,0.4,16.2,2022,0
selangor,primary,female,2022,99.1,100.1,-1.0,2023,,,,105.4,4.900000000000006,-6.300000000000011,-5.900000000000006,102.25,1.9500000000000028,661.0,267361.0,27084.0,9.871547777285482,404.47957639939483,40.97428139183056,-0.0030165912518853697,0.006395344460254007,-0.006201152166733937,1.46,3326.0,738.4,7050.3,0.22200841852074563,8.860967275970367,0,0,1952800,2227500,0.8766778900112233,1.1406698074559607,14.484775310145967,12233,9983.0,2022,0,1.5,0.0,14.2,2022,0
selangor,primary,male,2022,98.2,98.7,-0.5,2023,,,,103.6,6.099999999999994,-5.3999999999999915,-6.599999999999994,100.9,2.799999999999997,661.0,281261.0,7934.0,35.45008822788001,425.5083207261725,12.00302571860817,-0.0030165912518853697,0.006574238433348603,-0.010106051154086089,1.46,3724.3,789.0,7050.3,0.211851891630642,8.860967275970367,0,0,1952800,2227500,0.8766778900112233,1.1406698074559607,14.484775310145967,12233,9983.0,2022,0,1.5,0.0,14.2,2022,0
selangor,secondary_lower,female,2022,98.4,98.9,-0.5,2023,,,,101.5,1.0999999999999943,-3.0999999999999943,-1.5999999999999943,99.95,0.29999999999999716,279.0,182542.0,22262.0,8.199712514598868,654.2724014336918,79.7921146953405,0.0035971223021582736,0.006911616259122175,0.04149707602339181,1.46,3326.0,738.4,7050.3,0.22200841852074563,8.860967275970367,0,0,1952800,2227500,0.8766778900112233,1.1406698074559607,14.484775310145967,12233,9983.0,2022,0,1.5,0.0,14.2,2022,0
selangor,secondary_lower,male,2022,97.7,99.2,-1.5,2023,,,,102.1,2.8999999999999915,-4.3999999999999915,-4.3999999999999915,99.9,0.6999999999999957,279.0,185122.0,4952.0,37.38327948303716,663.5197132616487,17.74910394265233,0.0035971223021582736,0.014839788394594744,0.06563374219926835,1.46,3724.3,789.0,7050.3,0.211851891630642,8.860967275970367,0,0,1952800,2227500,0.8766778900112233,1.1406698074559607,14.484775310145967,12233,9983.0,2022,0,1.5,0.0,14.2,2022,0
selangor,secondary_upper,female,2022,99.6,99.3,0.29999999999999716,2023,,,,96.1,-1.8000000000000114,3.5,2.1000000000000085,97.85,-0.7500000000000071,279.0,182542.0,22262.0,8.199712514598868,654.2724014336918,79.7921146953405,0.0035971223021582736,0.006911616259122175,0.04149707602339181,1.46,3326.0,738.4,7050.3,0.22200841852074563,8.860967275970367,0,0,1952800,2227500,0.8766778900112233,1.1406698074559607,14.484775310145967,12233,9983.0,2022,0,1.5,0.0,14.2,2022,0
selangor,secondary_upper,male,2022,98.9,99.1,-0.19999999999998863,2023,,,,95.0,-2.5999999999999943,3.9000000000000057,2.4000000000000057,96.95,-1.3999999999999915,279.0,185122.0,4952.0,37.38327948303716,663.5197132616487,17.74910394265233,0.0035971223021582736,0.014839788394594744,0.06563374219926835,1.46,3724.3,789.0,7050.3,0.211851891630642,8.860967275970367,0,0,1952800,2227500,0.8766778900112233,1.1406698074559607,14.484775310145967,12233,9983.0,2022,0,1.5,0.0,14.2,2022,0
terengganu,primary,female,2022,104.6,100.1,4.5,2023,,,,104.4,3.9000000000000057,0.19999999999998863,0.5999999999999943,104.5,4.200000000000003,352.0,65539.0,8244.0,7.949902959728287,186.1903409090909,23.420454545454547,0.0,0.009503712146883954,0.01539598472718315,2.88,579.5,161.0,1186.6,0.27782571182053495,7.079689742889605,0,0,298600,331700,0.9002110340669279,1.1108506363027462,12.606863513043441,7248,5878.0,2022,0,6.2,0.2,6.9,2022,0
terengganu,primary,male,2022,103.1,98.7,4.3999999999999915,2023,,,,102.9,5.400000000000006,0.19999999999998863,-1.0000000000000142,103.0,4.899999999999999,352.0,69018.0,3724.0,18.53329752953813,196.07386363636363,10.579545454545455,0.0,0.016210963381774815,0.030722391364517022,2.88,607.1,170.4,1186.6,0.28067863613902155,7.079689742889605,0,0,298600,331700,0.9002110340669279,1.1108506363027462,12.606863513043441,7248,5878.0,2022,0,6.2,0.2,6.9,2022,0
terengganu,secondary_lower,female,2022,99.9,98.9,1.0,2023,,,,99.0,-1.4000000000000057,0.9000000000000057,2.4000000000000057,99.45,-0.20000000000000284,154.0,48852.0,7494.0,6.518815052041633,317.2207792207792,48.66233766233766,0.006535947712418301,0.021794603639405982,0.04416887278807301,2.88,579.5,161.0,1186.6,0.27782571182053495,7.079689742889605,0,0,298600,331700,0.9002110340669279,1.1108506363027462,12.606863513043441,7248,5878.0,2022,0,6.2,0.2,6.9,2022,0
terengganu,secondary_lower,male,2022,99.6,99.2,0.3999999999999915,2023,,,,99.1,-0.10000000000000853,0.5,0.5,99.35,0.14999999999999147,154.0,48317.0,2974.0,16.246469401479487,313.74675324675326,19.31168831168831,0.006535947712418301,0.02435973541383989,-0.003351206434316354,2.88,607.1,170.4,1186.6,0.28067863613902155,7.079689742889605,0,0,298600,331700,0.9002110340669279,1.1108506363027462,12.606863513043441,7248,5878.0,2022,0,6.2,0.2,6.9,2022,0
terengganu,secondary_upper,female,2022,99.1,99.3,-0.20000000000000284,2023,,,,100.0,2.0999999999999943,-0.9000000000000057,-2.299999999999997,99.55,0.9499999999999957,154.0,48852.0,7494.0,6.518815052041633,317.2207792207792,48.66233766233766,0.006535947712418301,0.021794603639405982,0.04416887278807301,2.88,579.5,161.0,1186.6,0.27782571182053495,7.079689742889605,0,0,298600,331700,0.9002110340669279,1.1108506363027462,12.606863513043441,7248,5878.0,2022,0,6.2,0.2,6.9,2022,0
terengganu,secondary_upper,male,2022,98.8,99.1,-0.29999999999999716,2023,,,,100.9,3.3000000000000114,-2.1000000000000085,-3.6000000000000085,99.85,1.500000000000007,154.0,48317.0,2974.0,16.246469401479487,313.74675324675326,19.31168831168831,0.006535947712418301,0.02435973541383989,-0.003351206434316354,2.88,607.1,170.4,1186.6,0.28067863613902155,7.079689742889605,0,0,298600,331700,0.9002110340669279,1.1108506363027462,12.606863513043441,7248,5878.0,2022,0,6.2,0.2,6.9,2022,0
w.p. kuala lumpur,primary,female,2022,94.6,100.1,-5.5,2023,,,,96.8,-3.700000000000003,-2.200000000000003,-1.7999999999999972,95.69999999999999,-4.600000000000001,188.0,65648.0,6507.0,10.088827416628247,349.1914893617021,34.611702127659576,-0.010526315789473684,0.001097962669269245,-0.033853006681514475,1.19,920.3,194.1,1961.2,0.2109094860371618,7.58182157172929,1,0,609800,673500,0.9054194506310319,1.1044604788455232,13.320887953416875,13325,10234.0,2022,0,1.4,0.0,12.7,2022,0
w.p. kuala lumpur,primary,male,2022,92.9,98.7,-5.799999999999997,2023,,,,92.4,-5.099999999999994,0.5,-0.7000000000000028,92.65,-5.449999999999996,188.0,67883.0,2137.0,31.765559195133363,361.07978723404256,11.367021276595745,-0.010526315789473684,0.0031179808488000947,-0.05900484368119771,1.19,1040.8,213.10000000000002,1961.2,0.2047463489623367,7.58182157172929,1,0,609800,673500,0.9054194506310319,1.1044604788455232,13.320887953416875,13325,10234.0,2022,0,1.4,0.0,12.7,2022,0
w.p. kuala lumpur,secondary_lower,female,2022,96.4,98.9,-2.5,2023,,,,98.7,-1.7000000000000028,-2.299999999999997,-0.7999999999999972,97.55000000000001,-2.1000000000000014,104.0,42593.0,6341.0,6.717079325027598,409.5480769230769,60.97115384615385,0.0,0.0045045045045045045,0.006028875138822783,1.19,920.3,194.1,1961.2,0.2109094860371618,7.58182157172929,1,0,609800,673500,0.9054194506310319,1.1044604788455232,13.320887953416875,13325,10234.0,2022,0,1.4,0.0,12.7,2022,0
w.p. kuala lumpur,secondary_lower,male,2022,96.5,99.2,-2.700000000000003,2023,,,,97.2,-2.0,-0.7000000000000028,-0.7000000000000028,96.85,-2.3500000000000014,104.0,43604.0,1653.0,26.37870538415003,419.2692307692308,15.89423076923077,0.0,-6.879629417295388e-05,0.009157509157509158,1.19,1040.8,213.10000000000002,1961.2,0.2047463489623367,7.58182157172929,1,0,609800,673500,0.9054194506310319,1.1044604788455232,13.320887953416875,13325,10234.0,2022,0,1.4,0.0,12.7,2022,0
w.p. kuala lumpur,secondary_upper,female,2022,98.1,99.3,-1.2000000000000028,2023,,,,94.9,-3.0,3.1999999999999886,1.7999999999999972,96.5,-2.1000000000000014,104.0,42593.0,6341.0,6.717079325027598,409.5480769230769,60.97115384615385,0.0,0.0045045045045045045,0.006028875138822783,1.19,920.3,194.1,1961.2,0.2109094860371618,7.58182157172929,1,0,609800,673500,0.9054194506310319,1.1044604788455232,13.320887953416875,13325,10234.0,2022,0,1.4,0.0,12.7,2022,0
w.p. kuala lumpur,secondary_upper,male,2022,97.0,99.1,-2.0999999999999943,2023,,,,94.5,-3.0999999999999943,2.5,1.0,95.75,-2.5999999999999943,104.0,43604.0,1653.0,26.37870538415003,419.2692307692308,15.89423076923077,0.0,-6.879629417295388e-05,0.009157509157509158,1.19,1040.8,213.10000000000002,1961.2,0.2047463489623367,7.58182157172929,1,0,609800,673500,0.9054194506310319,1.1044604788455232,13.320887953416875,13325,10234.0,2022,0,1.4,0.0,12.7,2022,0
w.p. labuan,primary,female,2022,93.9,100.1,-6.199999999999989,2023,,,,93.2,-7.299999999999997,0.7000000000000028,1.1000000000000085,93.55000000000001,-6.749999999999993,17.0,4773.0,510.0,9.358823529411765,280.7647058823529,30.0,0.0,0.001889168765743073,-0.05380333951762523,1.6,47.0,11.6,96.9,0.24680851063829787,4.583946549536464,1,1,25300,23600,1.0720338983050848,0.932806324110672,10.138599199626192,8250,6904.0,2022,0,2.5,0.0,7.0,2022,0
w.p. labuan,primary,male,2022,90.9,98.7,-7.799999999999997,2023,,,,89.5,-8.0,1.4000000000000057,0.20000000000000284,90.2,-7.899999999999999,17.0,5152.0,195.0,26.42051282051282,303.05882352941177,11.470588235294118,0.0,0.01019607843137255,-0.03940886699507389,1.6,49.8,13.2,96.9,0.26506024096385544,4.583946549536464,1,1,25300,23600,1.0720338983050848,0.932806324110672,10.138599199626192,8250,6904.0,2022,0,2.5,0.0,7.0,2022,0
w.p. labuan,secondary_lower,female,2022,103.2,98.9,4.299999999999997,2023,,,,98.2,-2.200000000000003,5.0,6.5,100.7,1.0499999999999972,11.0,3358.0,439.0,7.649202733485193,305.27272727272725,39.90909090909091,0.1,0.09990173599737963,0.04523809523809524,1.6,47.0,11.6,96.9,0.24680851063829787,4.583946549536464,1,1,25300,23600,1.0720338983050848,0.932806324110672,10.138599199626192,8250,6904.0,2022,0,2.5,0.0,7.0,2022,0
w.p. labuan,secondary_lower,male,2022,102.5,99.2,3.299999999999997,2023,,,,97.8,-1.4000000000000057,4.700000000000003,4.700000000000003,100.15,0.9499999999999957,11.0,3463.0,206.0,16.810679611650485,314.8181818181818,18.727272727272727,0.1,0.06096813725490196,0.06735751295336788,1.6,49.8,13.2,96.9,0.26506024096385544,4.583946549536464,1,1,25300,23600,1.0720338983050848,0.932806324110672,10.138599199626192,8250,6904.0,2022,0,2.5,0.0,7.0,2022,0
w.p. labuan,secondary_upper,female,2022,99.5,99.3,0.20000000000000284,2023,,,,95.0,-2.9000000000000057,4.5,3.1000000000000085,97.25,-1.3500000000000014,11.0,3358.0,439.0,7.649202733485193,305.27272727272725,39.90909090909091,0.1,0.09990173599737963,0.04523809523809524,1.6,47.0,11.6,96.9,0.24680851063829787,4.583946549536464,1,1,25300,23600,1.0720338983050848,0.932806324110672,10.138599199626192,8250,6904.0,2022,0,2.5,0.0,7.0,2022,0
w.p. labuan,secondary_upper,male,2022,99.2,99.1,0.10000000000000853,2023,,,,97.0,-0.5999999999999943,2.200000000000003,0.7000000000000028,98.1,-0.2499999999999929,11.0,3463.0,206.0,16.810679611650485,314.8181818181818,18.727272727272727,0.1,0.06096813725490196,0.06735751295336788,1.6,49.8,13.2,96.9,0.26506024096385544,4.583946549536464,1,1,25300,23600,1.0720338983050848,0.932806324110672,10.138599199626192,8250,6904.0,2022,0,2.5,0.0,7.0,2022,0
w.p. putrajaya,primary,female,2022,104.9,100.1,4.800000000000011,2023,,,,80.0,-20.5,24.900000000000006,25.30000000000001,92.45,-7.849999999999994,16.0,10998.0,1166.0,9.432246998284734,687.375,72.875,0.0,0.03696021120120686,0.07663896583564174,1.76,59.4,19.2,117.0,0.3232323232323232,4.770684624465665,1,1,32200,41400,0.7777777777777778,1.2857142857142858,10.379752786950895,13473,10056.0,2022,0,0.1,0.0,11.4,2022,0
w.p. putrajaya,primary,male,2022,101.1,98.7,2.3999999999999915,2023,,,,73.9,-23.599999999999994,27.19999999999999,25.999999999999986,87.5,-10.600000000000001,16.0,11505.0,349.0,32.96561604584527,719.0625,21.8125,0.0,0.0474326292789512,0.0804953560371517,1.76,57.6,20.5,117.0,0.3559027777777778,4.770684624465665,1,1,32200,41400,0.7777777777777778,1.2857142857142858,10.379752786950895,13473,10056.0,2022,0,0.1,0.0,11.4,2022,0
w.p. putrajaya,secondary_lower,female,2022,105.9,98.9,7.0,2023,,,,97.2,-3.200000000000003,8.700000000000003,10.200000000000003,101.55000000000001,1.8999999999999986,11.0,5298.0,762.0,6.952755905511811,481.6363636363636,69.27272727272727,0.0,0.11069182389937107,0.10755813953488372,1.76,59.4,19.2,117.0,0.3232323232323232,4.770684624465665,1,1,32200,41400,0.7777777777777778,1.2857142857142858,10.379752786950895,13473,10056.0,2022,0,0.1,0.0,11.4,2022,0
w.p. putrajaya,secondary_lower,male,2022,100.9,99.2,1.7000000000000028,2023,,,,97.8,-1.4000000000000057,3.1000000000000085,3.1000000000000085,99.35,0.14999999999999858,11.0,6138.0,165.0,37.2,558.0,15.0,0.0,0.10316319194823868,0.012269938650306749,1.76,57.6,20.5,117.0,0.3559027777777778,4.770684624465665,1,1,32200,41400,0.7777777777777778,1.2857142857142858,10.379752786950895,13473,10056.0,2022,0,0.1,0.0,11.4,2022,0
w.p. putrajaya,secondary_upper,female,2022,99.1,99.3,-0.20000000000000284,2023,,,,94.5,-3.4000000000000057,4.599999999999994,3.200000000000003,96.8,-1.8000000000000043,11.0,5298.0,762.0,6.952755905511811,481.6363636363636,69.27272727272727,0.0,0.11069182389937107,0.10755813953488372,1.76,59.4,19.2,117.0,0.3232323232323232,4.770684624465665,1,1,32200,41400,0.7777777777777778,1.2857142857142858,10.379752786950895,13473,10056.0,2022,0,0.1,0.0,11.4,2022,0
w.p. putrajaya,secondary_upper,male,2022,104.0,99.1,4.900000000000006,2023,,,,92.9,-4.699999999999989,11.099999999999994,9.599999999999994,98.45,0.10000000000000853,11.0,6138.0,165.0,37.2,558.0,15.0,0.0,0.10316319194823868,0.012269938650306749,1.76,57.6,20.5,117.0,0.3559027777777778,4.770684624465665,1,1,32200,41400,0.7777777777777778,1.2857142857142858,10.379752786950895,13473,10056.0,2022,0,0.1,0.0,11.4,2022,0
