state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y,tfr,same_sex_total_population,same_sex_school_age_population,total_state_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state,households,living_quarters,households_per_living_quarter,living_quarters_per_household,log_households,income_mean,income_median,income_year_used,income_data_age,poverty_absolute,poverty_hardcore,poverty_relative,poverty_year_used,poverty_data_age
johor,secondary_upper,male,2018,92.5617,94.7178,-2.156099999999995,2019,97.4,1.3000000000000114,4.838300000000004,97.966,2.753399999999999,-5.404299999999992,-4.909499999999994,95.26384999999999,0.2986500000000021,280.0,120079.0,6167.0,19.471217772012324,428.85357142857146,22.025,0.010830324909747292,-0.07076858787841268,-0.002910266774454325,2.09,1976.4,474.1,3749.4,0.23988059097348716,8.22961777994264,0,0,949100,1054700,0.8998767422015739,1.1112633020756506,13.763270499747783,6928,5652.0,2016,2,0.0,0.0,13.5,2016,2
johor,secondary_upper,male,2019,97.4,96.1,1.3000000000000114,2020,88.3,-3.700000000000003,-9.100000000000009,92.5617,-2.156099999999995,4.838300000000004,3.4561000000000064,94.98085,-0.4280499999999918,282.0,118598.0,6051.0,19.599735580895718,420.56028368794324,21.45744680851064,0.007142857142857143,-0.012333547081504677,-0.018809794065185667,2.05,1974.6,469.3,3761.2,0.23766838853438674,8.23275917165892,0,0,966000,1070200,0.90263502149131,1.1078674948240166,13.780920148390807,8013,6427.0,2019,0,3.9,0.2,15.3,2019,0
johor,secondary_upper,male,2020,88.3,92.0,-3.700000000000003,2021,96.8,-0.7999999999999972,8.5,97.4,1.3000000000000114,-9.100000000000009,-5.000000000000014,92.85,-1.1999999999999957,283.0,119114.0,5869.0,20.295450673027773,420.8975265017668,20.738515901060072,0.0035460992907801418,0.004350832223140357,-0.030077673111882332,1.94,2141.3,518.8,4009.7,0.24228272544715823,8.296721068657186,0,0,1017727,1244935,0.8174940860366204,1.223250439459698,13.833083249821101,7264,5690.0,2020,0,5.9,0.6,13.9,2020,0
kedah,primary,female,2017,100.84,98.83,2.010000000000005,2018,101.4,2.8800000000000097,0.5600000000000023,100.85,1.7099999999999937,-0.009999999999990905,0.30000000000001137,100.845,1.8599999999999994,546.0,93003.0,11761.0,7.9077459399710905,170.33516483516485,21.54029304029304,,,,2.31,1055.2,272.6,2143.9,0.2583396512509477,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971,3811.0,2016,1,0.2,0.0,15.9,2016,1
kedah,primary,female,2018,101.4,98.52,2.8800000000000097,2019,100.8,2.0999999999999943,-0.6000000000000085,100.84,2.010000000000005,0.5600000000000023,0.8700000000000045,101.12,2.4450000000000074,547.0,93089.0,12176.0,7.645285808147174,170.18098720292505,22.259597806215723,0.0018315018315018315,0.0009247013537197724,0.035286115126264776,2.2,1065.1,269.8,2163.0,0.2533095483992114,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971,3811.0,2016,2,0.2,0.0,15.9,2016,2
kedah,primary,female,2019,100.8,98.7,2.0999999999999943,2020,100.9,1.6000000000000085,0.10000000000000853,101.4,2.8800000000000097,-0.6000000000000085,-0.7800000000000153,101.1,2.490000000000002,547.0,93091.0,12177.0,7.644822205797816,170.18464351005485,22.26142595978062,0.0,2.1484815606570057e-05,8.21287779237845e-05,2.09,1072.3,266.5,2173.7,0.24853119462836892,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522,4325.0,2019,0,8.8,0.5,10.9,2019,0
kedah,primary,female,2020,100.9,99.3,1.6000000000000085,2021,99.3,-1.2000000000000028,-1.6000000000000085,100.8,2.0999999999999943,0.10000000000000853,-0.4999999999999858,100.85,1.8500000000000014,548.0,92895.0,12084.0,7.687437934458789,169.51642335766422,22.05109489051095,0.0018281535648994515,-0.002105466693880182,-0.007637349100763735,2.03,1044.1,262.4,2131.4,0.2513169236663155,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005,3829.0,2020,0,12.7,1.5,10.0,2020,0
kedah,primary,male,2017,99.43,97.34,2.0900000000000034,2018,99.33,2.469999999999999,-0.10000000000000853,99.11,1.4699999999999989,0.3200000000000074,0.6200000000000045,99.27000000000001,1.7800000000000011,546.0,97025.0,5187.0,18.705417389627915,177.7014652014652,9.5,,,,2.31,1088.7,294.0,2143.9,0.2700468448608432,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971,3811.0,2016,1,0.2,0.0,15.9,2016,1
kedah,primary,male,2018,99.33,96.86,2.469999999999999,2019,99.6,2.3999999999999915,0.269999999999996,99.43,2.0900000000000034,-0.10000000000000853,0.37999999999999545,99.38,2.280000000000001,547.0,96708.0,5026.0,19.241543971348985,176.79707495429616,9.188299817184644,0.0018315018315018315,-0.0032671991754702396,-0.0310391363022942,2.2,1097.8,290.4,2163.0,0.26452905811623245,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971,3811.0,2016,2,0.2,0.0,15.9,2016,2
kedah,primary,male,2019,99.6,97.2,2.3999999999999915,2020,99.3,1.7000000000000028,-0.29999999999999716,99.33,2.469999999999999,0.269999999999996,-0.07000000000000739,99.465,2.434999999999995,547.0,96878.0,4984.0,19.437800963081862,177.10786106032907,9.111517367458866,0.0,0.0017578690490962486,-0.008356545961002786,2.09,1101.5,286.0,2173.7,0.259645937358148,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522,4325.0,2019,0,8.8,0.5,10.9,2019,0
kedah,primary,male,2020,99.3,97.6,1.7000000000000028,2021,95.3,-2.200000000000003,-4.0,99.6,2.3999999999999915,-0.29999999999999716,-0.6999999999999886,99.44999999999999,2.049999999999997,548.0,96275.0,4985.0,19.312938816449346,175.68430656934308,9.096715328467154,0.0018281535648994515,-0.006224323375792234,0.00020064205457463884,2.03,1087.3,282.8,2131.4,0.26009381035592755,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005,3829.0,2020,0,12.7,1.5,10.0,2020,0
kedah,secondary_lower,female,2017,97.6467,98.6532,-1.0065000000000026,2018,97.7081,0.027000000000001023,0.061400000000006116,97.6341,0.5897000000000077,0.012599999999991951,-1.5962000000000103,97.6404,-0.20839999999999748,201.0,83140.0,9598.0,8.662221296103354,413.6318407960199,47.75124378109453,,,,2.31,1055.2,272.6,2143.9,0.2583396512509477,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971,3811.0,2016,1,0.2,0.0,15.9,2016,1
kedah,secondary_lower,female,2018,97.7081,97.6811,0.027000000000001023,2019,98.1,0.09999999999999432,0.3918999999999926,97.6467,-1.0065000000000026,0.061400000000006116,1.0335000000000036,97.6774,-0.4897500000000008,201.0,73315.0,9680.0,7.573863636363637,364.7512437810945,48.159203980099505,0.0,-0.11817416406062065,0.008543446551364868,2.2,1065.1,269.8,2163.0,0.2533095483992114,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971,3811.0,2016,2,0.2,0.0,15.9,2016,2
kedah,secondary_lower,female,2019,98.1,98.0,0.09999999999999432,2020,98.6,-0.7000000000000028,0.5,97.7081,0.027000000000001023,0.3918999999999926,0.07299999999999329,97.90405,0.06349999999999767,202.0,71551.0,9638.0,7.423843120979456,354.21287128712873,47.71287128712871,0.004975124378109453,-0.02406056059469413,-0.0043388429752066115,2.09,1072.3,266.5,2173.7,0.24853119462836892,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522,4325.0,2019,0,8.8,0.5,10.9,2019,0
kedah,secondary_lower,female,2020,98.6,99.3,-0.7000000000000028,2021,100.9,0.5,2.3000000000000114,98.1,0.09999999999999432,0.5,-0.7999999999999972,98.35,-0.30000000000000426,202.0,70704.0,9526.0,7.422212891035062,350.019801980198,47.15841584158416,0.0,-0.011837710164777571,-0.011620668188420833,2.03,1044.1,262.4,2131.4,0.2513169236663155,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005,3829.0,2020,0,12.7,1.5,10.0,2020,0
kedah,secondary_lower,male,2017,96.9697,96.813,0.15670000000000073,2018,95.0751,-0.5502999999999929,-1.894599999999997,94.3062,0.1449000000000069,2.663499999999999,0.011799999999993815,95.63795,0.15080000000000382,201.0,76472.0,4682.0,16.333190944041007,380.4577114427861,23.29353233830846,,,,2.31,1088.7,294.0,2143.9,0.2700468448608432,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971,3811.0,2016,1,0.2,0.0,15.9,2016,1
kedah,secondary_lower,male,2018,95.0751,95.6254,-0.5502999999999929,2019,94.1,-1.3000000000000114,-0.9751000000000118,96.9697,0.15670000000000073,-1.894599999999997,-0.7069999999999936,96.0224,-0.1967999999999961,201.0,70220.0,4518.0,15.542275343072156,349.3532338308458,22.47761194029851,0.0,-0.08175541374620776,-0.03502776591200342,2.2,1097.8,290.4,2163.0,0.26452905811623245,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971,3811.0,2016,2,0.2,0.0,15.9,2016,2
kedah,secondary_lower,male,2019,94.1,95.4,-1.3000000000000114,2020,95.0,-1.4000000000000057,0.9000000000000057,95.0751,-0.5502999999999929,-0.9751000000000118,-0.7497000000000185,94.58755,-0.9251500000000021,202.0,68795.0,4395.0,15.653014789533561,340.5693069306931,21.757425742574256,0.004975124378109453,-0.020293363714041585,-0.027224435590969456,2.09,1101.5,286.0,2173.7,0.259645937358148,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522,4325.0,2019,0,8.8,0.5,10.9,2019,0
kedah,secondary_lower,male,2020,95.0,96.4,-1.4000000000000057,2021,99.7,0.5,4.700000000000003,94.1,-1.3000000000000114,0.9000000000000057,-0.09999999999999432,94.55,-1.3500000000000085,202.0,68488.0,4199.0,16.310550130983568,339.0495049504951,20.787128712871286,0.0,-0.004462533614361509,-0.04459613196814562,2.03,1087.3,282.8,2131.4,0.26009381035592755,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005,3829.0,2020,0,12.7,1.5,10.0,2020,0
kedah,secondary_upper,female,2017,98.573,97.492,1.0809999999999889,2018,97.5336,1.0204000000000093,-1.0393999999999863,98.8679,-0.624299999999991,-0.2949000000000126,1.7052999999999798,98.72045,0.22834999999999894,201.0,83140.0,9598.0,8.662221296103354,413.6318407960199,47.75124378109453,,,,2.31,1055.2,272.6,2143.9,0.2583396512509477,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971,3811.0,2016,1,0.2,0.0,15.9,2016,1
kedah,secondary_upper,female,2018,97.5336,96.5132,1.0204000000000093,2019,97.9,-1.0,0.3663999999999987,98.573,1.0809999999999889,-1.0393999999999863,-0.06059999999997956,98.05330000000001,1.050699999999999,201.0,73315.0,9680.0,7.573863636363637,364.7512437810945,48.159203980099505,0.0,-0.11817416406062065,0.008543446551364868,2.2,1065.1,269.8,2163.0,0.2533095483992114,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971,3811.0,2016,2,0.2,0.0,15.9,2016,2
kedah,secondary_upper,female,2019,97.9,98.9,-1.0,2020,97.9,4.300000000000011,0.0,97.5336,1.0204000000000093,0.3663999999999987,-2.0204000000000093,97.7168,0.01020000000000465,202.0,71551.0,9638.0,7.423843120979456,354.21287128712873,47.71287128712871,0.004975124378109453,-0.02406056059469413,-0.0043388429752066115,2.09,1072.3,266.5,2173.7,0.24853119462836892,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522,4325.0,2019,0,8.8,0.5,10.9,2019,0
kedah,secondary_upper,female,2020,97.9,93.6,4.300000000000011,2021,100.0,2.0999999999999943,2.0999999999999943,97.9,-1.0,0.0,5.300000000000011,97.9,1.6500000000000057,202.0,70704.0,9526.0,7.422212891035062,350.019801980198,47.15841584158416,0.0,-0.011837710164777571,-0.011620668188420833,2.03,1044.1,262.4,2131.4,0.2513169236663155,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005,3829.0,2020,0,12.7,1.5,10.0,2020,0
kedah,secondary_upper,male,2017,96.2206,95.2126,1.0080000000000098,2018,93.9202,-0.7976000000000028,-2.3004000000000104,99.3418,0.34960000000000946,-3.1212000000000018,0.6584000000000003,97.78120000000001,0.6788000000000096,201.0,76472.0,4682.0,16.333190944041007,380.4577114427861,23.29353233830846,,,,2.31,1088.7,294.0,2143.9,0.2700468448608432,7.670848210228749,0,0,504700,595000,0.8482352941176471,1.1789181692094313,13.131721453701465,4971,3811.0,2016,1,0.2,0.0,15.9,2016,1
kedah,secondary_upper,male,2018,93.9202,94.7178,-0.7976000000000028,2019,95.3,-0.7999999999999972,1.379800000000003,96.2206,1.0080000000000098,-2.3004000000000104,-1.8056000000000125,95.0704,0.10520000000000351,201.0,70220.0,4518.0,15.542275343072156,349.3532338308458,22.47761194029851,0.0,-0.08175541374620776,-0.03502776591200342,2.2,1097.8,290.4,2163.0,0.26452905811623245,7.679713639966372,0,0,512799,604700,0.8480221597486357,1.1792144680469345,13.147641184588597,4971,3811.0,2016,2,0.2,0.0,15.9,2016,2
kedah,secondary_upper,male,2019,95.3,96.1,-0.7999999999999972,2020,95.5,3.5,0.20000000000000284,93.9202,-0.7976000000000028,1.379800000000003,-0.0023999999999944066,94.61009999999999,-0.7988,202.0,68795.0,4395.0,15.653014789533561,340.5693069306931,21.757425742574256,0.004975124378109453,-0.020293363714041585,-0.027224435590969456,2.09,1101.5,286.0,2173.7,0.259645937358148,7.684646002974942,0,0,521000,614500,0.8478437754271766,1.1794625719769674,13.163507240119458,5522,4325.0,2019,0,8.8,0.5,10.9,2019,0
kedah,secondary_upper,male,2020,95.5,92.0,3.5,2021,101.2,3.6000000000000085,5.700000000000003,95.3,-0.7999999999999972,0.20000000000000284,4.299999999999997,95.4,1.3500000000000014,202.0,68488.0,4199.0,16.310550130983568,339.0495049504951,20.787128712871286,0.0,-0.004462533614361509,-0.04459613196814562,2.03,1087.3,282.8,2131.4,0.26009381035592755,7.665003384948606,0,0,528228,631055,0.837055407214902,1.194664046585944,13.177285180783695,5005,3829.0,2020,0,12.7,1.5,10.0,2020,0
kelantan,primary,female,2017,101.41,98.83,2.5799999999999983,2018,100.59,2.0700000000000074,-0.8199999999999932,101.49,2.3499999999999943,-0.0799999999999983,0.23000000000000398,101.44999999999999,2.4649999999999963,418.0,83983.0,9873.0,8.506330396029576,200.91626794258374,23.619617224880383,,,,3.16,905.8,265.5,1829.0,0.29311106204460147,7.512071245835466,0,0,346000,390700,0.8855899667263886,1.1291907514450867,12.754196944209095,4214,3079.0,2016,1,0.4,0.1,12.1,2016,1
