state,year,sex,same_sex_total_population,same_sex_school_age_population,total_state_population,same_sex_school_age_share,log_population_total,is_federal_territory,is_small_population_state
johor,1970,female,656.8,279.0,1325.6,0.42478684531059685,7.190374557091456,0,0
johor,1971,female,671.9,281.0,1355.4,0.41821699657687156,7.212589410251484,0,0
johor,1972,female,686.9,283.1,1385.3,0.4121415053137284,7.23439360654433,0,0
johor,1973,female,701.8,285.6,1414.5,0.4069535480193788,7.255238104551954,0,0
johor,1974,female,716.8,288.5,1444.4,0.40248325892857145,7.276141378848881,0,0
johor,1975,female,733.1,292.7,1477.0,0.39926340199154275,7.298445101508147,0,0
johor,1976,female,748.9,295.0,1508.4,0.39391106956870076,7.319467499850768,0,0
johor,1977,female,765.5,298.3,1541.9,0.3896799477465709,7.34141904144898,0,0
johor,1978,female,781.2,301.79999999999995,1573.4,0.3863287250384024,7.361629526297989,0,0
johor,1979,female,797.9,305.9,1606.4,0.3833813761122948,7.382373245778618,0,0
johor,1980,female,817.3,309.9,1646.2,0.3791753334149027,7.4068321557135794,0,0
johor,1981,female,836.2,312.9,1689.3,0.37419277684764407,7.432661306956132,0,0
johor,1982,female,856.1,315.2,1734.6,0.36818128723279986,7.459108453924196,0,0
johor,1983,female,876.6,316.7,1780.2,0.36128222678530686,7.485042573447547,0,0
johor,1984,female,897.4,318.1,1825.8,0.35446846445286384,7.510321081310844,0,0
johor,1985,female,920.6,320.4,1875.5,0.3480338909406908,7.537163618575075,0,0
johor,1986,female,944.4,323.2,1926.5,0.3422278695468022,7.563979105437484,0,0
johor,1987,female,968.6,327.3,1977.9,0.33791038612430313,7.590296413754858,0,0
johor,1988,female,993.6,332.2,2031.0,0.33433977455716585,7.616775808698373,0,0
johor,1989,female,1019.5,338.6,2085.5,0.33212358999509567,7.643243300031608,0,0
johor,1990,female,1045.3,346.9,2139.6,0.33186644982301733,7.668841442550275,0,0
johor,1991,female,1068.8,354.1,2188.1,0.3313061377245509,7.691245779439684,0,0
johor,1992,female,1096.8,362.3,2249.1,0.3303245805981036,7.718729938655285,0,0
johor,1993,female,1126.1,371.70000000000005,2313.4,0.33007725779238084,7.746905753661926,0,0
johor,1994,female,1155.7,379.8,2378.1,0.3286319979233365,7.774477543887798,0,0
johor,1995,female,1184.7,386.3,2441.4,0.32607411158943195,7.800736441420668,0,0
johor,1996,female,1213.4,392.1,2503.9,0.32314158562716333,7.826004092562454,0,0
johor,1997,female,1242.5,397.59999999999997,2567.5,0.31999999999999995,7.851077349907323,0,0
johor,1998,female,1272.2,402.9,2631.7,0.316695488130797,7.875765214531604,0,0
johor,1999,female,1303.8,408.29999999999995,2699.4,0.3131615278416935,7.901155189167715,0,0
johor,2000,female,1332.5,411.1,2762.5,0.30851782363977487,7.924253271273318,0,0
johor,2001,female,1361.5,418.20000000000005,2829.9,0.3071612192434815,7.948349961280673,0,0
johor,2002,female,1388.6,424.8,2893.6,0.30591963128330696,7.970602211203504,0,0
johor,2003,female,1414.2,430.8,2954.0,0.30462452269834533,7.991253929840198,0,0
johor,2004,female,1440.4,435.9,3014.6,0.30262427103582334,8.011554094337546,0,0
johor,2005,female,1465.8,440.4,3074.4,0.3004502660663119,8.031190253081592,0,0
johor,2006,female,1491.5,443.7,3134.4,0.29748575259805565,8.05051203663443,0,0
johor,2007,female,1516.7,445.3,3193.5,0.2935979429023538,8.069185860042397,0,0
johor,2008,female,1541.8,445.8,3252.3,0.2891425606434038,8.0874251447849,0,0
johor,2009,female,1566.0,446.4,3309.4,0.2850574712643678,8.10482430699128,0,0
johor,2010,female,1588.6,445.70000000000005,3362.9,0.28056150069243363,8.120856294134946,0,0
johor,2011,female,1611.0,446.3,3410.5,0.27703289882060833,8.134907356255479,0,0
johor,2012,female,1628.7,443.9,3450.4,0.272548658439246,8.146535224813478,0,0
johor,2013,female,1644.1,443.0,3474.4,0.2694483303935284,8.153464859288155,0,0
johor,2014,female,1676.4,442.6,3559.8,0.26401813409687425,8.177740517701645,0,0
johor,2015,female,1700.5,441.70000000000005,3610.3,0.2597471331961188,8.191823097305917,0,0
johor,2016,female,1720.7,438.70000000000005,3651.8,0.2549543790317894,8.203249275775532,0,0
johor,2017,female,1744.5,437.6,3697.0,0.25084551447406134,8.21554741194707,0,0
johor,2018,female,1773.0,439.0,3749.4,0.2476029328821207,8.22961777994264,0,0
johor,2019,female,1786.6,437.1,3761.2,0.2446546512929587,8.23275917165892,0,0
johor,2020,female,1868.4,479.29999999999995,4009.7,0.25652965103832154,8.296721068657186,0,0
johor,2021,female,1881.1,475.6,4020.0,0.2528307904949232,8.299285906897275,0,0
johor,2022,female,1890.0,473.7,4028.3,0.25063492063492065,8.301347942583138,0,0
johor,2023,female,1914.8,477.4,4107.2,0.24932107791936495,8.320740255355073,0,0
johor,2024,female,1938.7,476.4,4184.4,0.24573167586527053,8.339357557806569,0,0
johor,2025,female,1951.4,472.70000000000005,4205.9,0.24223634313825973,8.344481313400715,0,0
johor,1970,male,668.7,281.6,1325.6,0.4211155974278451,7.190374557091456,0,0
johor,1971,male,683.5,283.6,1355.4,0.41492318946598394,7.212589410251484,0,0
johor,1972,male,698.4,286.0,1385.3,0.4095074455899198,7.23439360654433,0,0
johor,1973,male,712.7,288.6,1414.5,0.40493896450119266,7.255238104551954,0,0
johor,1974,male,727.6,291.7,1444.4,0.40090709180868606,7.276141378848881,0,0
johor,1975,male,743.9,295.8,1477.0,0.3976340906035758,7.298445101508147,0,0
johor,1976,male,759.5,298.7,1508.4,0.393285055957867,7.319467499850768,0,0
johor,1977,male,776.4,302.9,1541.9,0.39013395157135494,7.34141904144898,0,0
johor,1978,male,792.2,307.3,1573.4,0.38790709416813934,7.361629526297989,0,0
johor,1979,male,808.5,312.3,1606.4,0.3862708719851577,7.382373245778618,0,0
johor,1980,male,828.8,321.6,1646.2,0.3880308880308881,7.4068321557135794,0,0
johor,1981,male,853.1,324.1,1689.3,0.3799085687492674,7.432661306956132,0,0
johor,1982,male,878.5,329.0,1734.6,0.3745019920318725,7.459108453924196,0,0
johor,1983,male,903.6,331.7,1780.2,0.367087206728641,7.485042573447547,0,0
johor,1984,male,928.4,333.9,1825.8,0.3596510124946144,7.510321081310844,0,0
johor,1985,male,954.9,336.1,1875.5,0.3519740286941041,7.537163618575075,0,0
johor,1986,male,982.0,340.1,1926.5,0.3463340122199593,7.563979105437484,0,0
johor,1987,male,1009.3,344.8,1977.9,0.34162290696522346,7.590296413754858,0,0
johor,1988,male,1037.4,349.2,2031.0,0.3366107576633892,7.616775808698373,0,0
johor,1989,male,1066.0,355.5,2085.5,0.3334896810506567,7.643243300031608,0,0
johor,1990,male,1094.3,362.7,2139.6,0.3314447592067989,7.668841442550275,0,0
johor,1991,male,1119.2,369.7,2188.1,0.33032523230879196,7.691245779439684,0,0
johor,1992,male,1152.3,379.2,2249.1,0.32908096849778706,7.718729938655285,0,0
johor,1993,male,1187.4,391.2,2313.4,0.3294593228903486,7.746905753661926,0,0
johor,1994,male,1222.3,400.9,2378.1,0.3279882189315225,7.774477543887798,0,0
johor,1995,male,1256.6,408.6,2441.4,0.32516313862804397,7.800736441420668,0,0
johor,1996,male,1290.6,415.0,2503.9,0.3215558654889199,7.826004092562454,0,0
johor,1997,male,1324.9,420.1,2567.5,0.3170805343799532,7.851077349907323,0,0
johor,1998,male,1359.5,424.90000000000003,2631.7,0.31254137550570066,7.875765214531604,0,0
johor,1999,male,1395.6,429.20000000000005,2699.4,0.3075379764975638,7.901155189167715,0,0
johor,2000,male,1430.1,431.4,2762.5,0.30165722676735895,7.924253271273318,0,0
johor,2001,male,1468.4,444.20000000000005,2829.9,0.30250612912013075,7.948349961280673,0,0
johor,2002,male,1505.0,455.79999999999995,2893.6,0.3028571428571428,7.970602211203504,0,0
johor,2003,male,1539.8,465.6,2954.0,0.3023769320690999,7.991253929840198,0,0
johor,2004,male,1574.3,473.70000000000005,3014.6,0.3008956361557518,8.011554094337546,0,0
johor,2005,male,1608.6,479.9,3074.4,0.29833395499191845,8.031190253081592,0,0
johor,2006,male,1642.9,483.8,3134.4,0.2944792744537099,8.05051203663443,0,0
johor,2007,male,1676.8,485.0,3193.5,0.28924141221374045,8.069185860042397,0,0
johor,2008,male,1710.5,484.4,3252.3,0.2831920491084478,8.0874251447849,0,0
johor,2009,male,1743.4,483.2,3309.4,0.2771595732476769,8.10482430699128,0,0
johor,2010,male,1774.4,480.70000000000005,3362.9,0.2709084761045987,8.120856294134946,0,0
johor,2011,male,1799.4,480.6,3410.5,0.26708902967655884,8.134907356255479,0,0
johor,2012,male,1821.7,478.79999999999995,3450.4,0.262831421199978,8.146535224813478,0,0
johor,2013,male,1830.3,478.2,3474.4,0.26126864448451076,8.153464859288155,0,0
johor,2014,male,1883.4,479.4,3559.8,0.2545396623128385,8.177740517701645,0,0
johor,2015,male,1909.8,478.5,3610.3,0.2505497957901351,8.191823097305917,0,0
johor,2016,male,1931.1,476.6,3651.8,0.24680234063487133,8.203249275775532,0,0
johor,2017,male,1952.6,474.5,3697.0,0.2430093209054594,8.21554741194707,0,0
johor,2018,male,1976.4,474.1,3749.4,0.23988059097348716,8.22961777994264,0,0
johor,2019,male,1974.6,469.3,3761.2,0.23766838853438674,8.23275917165892,0,0
johor,2020,male,2141.3,518.8,4009.7,0.24228272544715823,8.296721068657186,0,0
johor,2021,male,2138.8,513.1,4020.0,0.23990087899756873,8.299285906897275,0,0
johor,2022,male,2138.2,508.5,4028.3,0.23781685529884952,8.301347942583138,0,0
johor,2023,male,2192.4,509.3,4107.2,0.23230249954387885,8.320740255355073,0,0
johor,2024,male,2245.6,505.8,4184.4,0.22524047025293908,8.339357557806569,0,0
johor,2025,male,2254.5,502.3,4205.9,0.22279884675094255,8.344481313400715,0,0
kedah,1970,female,489.5,194.4,989.5,0.39713993871297243,6.898209866138606,0,0
kedah,1971,female,497.7,195.0,1003.9,0.39180229053646776,6.912643313054913,0,0
kedah,1972,female,505.5,195.7,1017.3,0.3871414441147379,6.9258898491776195,0,0
kedah,1973,female,512.7,196.4,1029.0,0.38307002145504193,6.937314081223682,0,0
kedah,1974,female,519.9,197.4,1041.1,0.37968840161569534,6.948993186998382,0,0
kedah,1975,female,528.3,196.1,1054.9,0.3711906113950407,6.962148762812469,0,0
kedah,1976,female,534.7,200.3,1065.4,0.3746025808864784,6.972043768864499,0,0
kedah,1977,female,543.1,202.6,1079.8,0.3730436383723071,6.985456786645989,0,0
kedah,1978,female,550.0,204.5,1090.9,0.3718181818181818,6.99567457702002,0,0
kedah,1979,female,557.4,207.3,1103.4,0.37190527448869753,7.007057480055999,0,0
kedah,1980,female,566.8,210.0,1119.9,0.3705010585744531,7.02188721302705,0,0
kedah,1981,female,575.9,208.8,1140.2,0.3625629449557215,7.039835619339345,0,0
kedah,1982,female,585.6,208.8,1161.8,0.35655737704918034,7.05858616868472,0,0
kedah,1983,female,595.9,206.89999999999998,1183.9,0.3472059070313811,7.077413661822694,0,0
kedah,1984,female,606.6,206.89999999999998,1206.1,0.3410814375206066,7.095976067707081,0,0
kedah,1985,female,618.9,208.4,1230.8,0.33672645015349817,7.116231793252943,0,0
kedah,1986,female,631.5,209.7,1256.2,0.3320665083135392,7.136642304923413,0,0
kedah,1987,female,644.0,213.5,1281.1,0.33152173913043476,7.156254637558655,0,0
kedah,1988,female,656.2,216.8,1305.4,0.330387077110637,7.175030541656255,0,0
kedah,1989,female,668.1,221.60000000000002,1328.8,0.3316868732225715,7.192783833968354,0,0
kedah,1990,female,680.1,229.2,1352.2,0.3370092633436259,7.210227436906553,0,0
kedah,1991,female,692.8,235.7,1371.3,0.3402136258660508,7.224243443275587,0,0
kedah,1992,female,708.0,239.7,1402.1,0.33855932203389827,7.24643935339995,0,0
kedah,1993,female,723.7,243.10000000000002,1434.1,0.3359126709962692,7.268989812176886,0,0
kedah,1994,female,739.9,246.0,1466.6,0.3324773618056494,7.291383692481127,0,0
kedah,1995,female,756.4,249.0,1500.2,0.32919090428344794,7.3140200672608655,0,0
kedah,1996,female,772.7,252.9,1533.2,0.32729390449074675,7.335764351525196,0,0
kedah,1997,female,789.3,257.9,1566.9,0.32674521728113515,7.357492423366405,0,0
kedah,1998,female,806.2,263.7,1601.2,0.327090052096254,7.379132963781016,0,0
kedah,1999,female,823.7,269.5,1636.5,0.32718222653878837,7.400925967509407,0,0
kedah,2000,female,841.5,274.5,1671.9,0.32620320855614976,7.422313926337235,0,0
kedah,2001,female,855.8,276.0,1703.9,0.32250525823790605,7.441261736971185,0,0
kedah,2002,female,869.4,277.7,1734.8,0.3194156889809064,7.459223681210144,0,0
kedah,2003,female,882.1,279.9,1763.7,0.31731096247590973,7.475735983249187,0,0
kedah,2004,female,895.0,282.8,1792.4,0.31597765363128494,7.491868538517947,0,0
kedah,2005,female,907.3,286.0,1820.3,0.31522098534112203,7.507305810804498,0,0
kedah,2006,female,919.3,288.0,1847.5,0.3132818448819754,7.522129778376686,0,0
kedah,2007,female,931.0,289.29999999999995,1874.2,0.31074113856068736,7.536470599382693,0,0
kedah,2008,female,942.4,290.2,1900.2,0.307937181663837,7.550240544739855,0,0
kedah,2009,female,953.3,291.0,1925.3,0.3052554285114864,7.563356343468112,0,0
kedah,2010,female,963.6,290.3,1949.3,0.3012660855126609,7.575738485878532,0,0
kedah,2011,female,974.7,289.0,1971.8,0.2965014876372217,7.58720913241008,0,0
kedah,2012,female,988.9,287.6,2001.1,0.29082819294165235,7.601951908677654,0,0
kedah,2013,female,1005.1,284.9,2039.8,0.28345438264849265,7.621097166827601,0,0
kedah,2014,female,1016.4,281.0,2062.7,0.2764659582841401,7.632255767200078,0,0
kedah,2015,female,1033.4,279.5,2096.5,0.27046642152119216,7.648501438341361,0,0
kedah,2016,female,1044.1,275.5,2119.7,0.2638636145963031,7.659501501845018,0,0
kedah,2017,female,1055.2,272.6,2143.9,0.2583396512509477,7.670848210228749,0,0
kedah,2018,female,1065.1,269.8,2163.0,0.2533095483992114,7.679713639966372,0,0
kedah,2019,female,1072.3,266.5,2173.7,0.24853119462836892,7.684646002974942,0,0
kedah,2020,female,1044.1,262.4,2131.4,0.2513169236663155,7.665003384948606,0,0
kedah,2021,female,1055.9,261.0,2151.7,0.24718249834264605,7.674478147200401,0,0
kedah,2022,female,1061.9,259.7,2163.1,0.24456163480553722,7.679759849619577,0,0
kedah,2023,female,1073.2,259.4,2189.3,0.2417070443533358,7.69179379973015,0,0
kedah,2024,female,1084.5,259.1,2217.1,0.2389119409866298,7.704406252556744,0,0
kedah,2025,female,1090.9,258.0,2228.0,0.23650197084975705,7.709308333385869,0,0
kedah,1970,male,500.0,200.0,989.5,0.4,6.898209866138606,0,0
kedah,1971,male,506.2,198.9,1003.9,0.3929276965626235,6.912643313054913,0,0
kedah,1972,male,511.7,198.10000000000002,1017.3,0.3871409028727771,6.9258898491776195,0,0
kedah,1973,male,516.3,197.5,1029.0,0.3825295370908387,6.937314081223682,0,0
kedah,1974,male,521.1,197.4,1041.1,0.3788140472078296,6.948993186998382,0,0
kedah,1975,male,526.6,198.29999999999998,1054.9,0.37656665400683625,6.962148762812469,0,0
kedah,1976,male,530.7,199.3,1065.4,0.3755417373280573,6.972043768864499,0,0
kedah,1977,male,536.7,201.70000000000002,1079.8,0.37581516675982857,6.985456786645989,0,0
kedah,1978,male,540.9,204.1,1090.9,0.37733407284156034,6.99567457702002,0,0
kedah,1979,male,546.0,210.10000000000002,1103.4,0.3847985347985348,7.007057480055999,0,0
kedah,1980,male,553.1,212.7,1119.9,0.3845597541131802,7.02188721302705,0,0
kedah,1981,male,564.3,212.0,1140.2,0.3756866914761652,7.039835619339345,0,0
kedah,1982,male,576.2,212.60000000000002,1161.8,0.36896910794862897,7.05858616868472,0,0
kedah,1983,male,587.9,210.4,1183.9,0.35788399387650965,7.077413661822694,0,0
kedah,1984,male,599.5,210.39999999999998,1206.1,0.3509591326105087,7.095976067707081,0,0
kedah,1985,male,611.9,211.8,1230.8,0.34613498937734927,7.116231793252943,0,0
kedah,1986,male,624.7,213.8,1256.2,0.3422442772530815,7.136642304923413,0,0
kedah,1987,male,637.1,218.4,1281.1,0.34280332757808823,7.156254637558655,0,0
kedah,1988,male,649.2,221.7,1305.4,0.3414972273567467,7.175030541656255,0,0
kedah,1989,male,660.7,226.8,1328.8,0.34327228696836687,7.192783833968354,0,0
kedah,1990,male,672.2,233.89999999999998,1352.2,0.3479619160963998,7.210227436906553,0,0
kedah,1991,male,678.4,239.7,1371.3,0.3533313679245283,7.224243443275587,0,0
kedah,1992,male,694.1,244.0,1402.1,0.35153436104307734,7.24643935339995,0,0
kedah,1993,male,710.4,247.3,1434.1,0.34811373873873874,7.268989812176886,0,0
kedah,1994,male,726.8,250.3,1466.6,0.3443863511282334,7.291383692481127,0,0
kedah,1995,male,743.9,253.7,1500.2,0.34104046242774566,7.3140200672608655,0,0
kedah,1996,male,760.5,258.0,1533.2,0.33925049309664695,7.335764351525196,0,0
kedah,1997,male,777.7,263.7,1566.9,0.339076764819339,7.357492423366405,0,0
kedah,1998,male,795.0,270.4,1601.2,0.34012578616352196,7.379132963781016,0,0
kedah,1999,male,812.8,277.5,1636.5,0.3414124015748032,7.400925967509407,0,0
kedah,2000,male,830.4,283.7,1671.9,0.34164258188824664,7.422313926337235,0,0
kedah,2001,male,848.2,288.0,1703.9,0.33954256071681205,7.441261736971185,0,0
kedah,2002,male,865.3,292.0,1734.8,0.3374552178435225,7.459223681210144,0,0
kedah,2003,male,881.6,295.8,1763.7,0.3355263157894737,7.475735983249187,0,0
kedah,2004,male,897.4,299.8,1792.4,0.33407622019166483,7.491868538517947,0,0
kedah,2005,male,913.0,303.8,1820.3,0.33274917853231106,7.507305810804498,0,0
kedah,2006,male,928.2,306.2,1847.5,0.32988580047403576,7.522129778376686,0,0
kedah,2007,male,943.1,307.6,1874.2,0.32615841374191495,7.536470599382693,0,0
kedah,2008,male,957.8,308.6,1900.2,0.32219670077260393,7.550240544739855,0,0
kedah,2009,male,972.0,308.8,1925.3,0.3176954732510288,7.563356343468112,0,0
kedah,2010,male,985.7,307.7,1949.3,0.31216394440499134,7.575738485878532,0,0
kedah,2011,male,997.2,306.3,1971.8,0.3071600481347774,7.58720913241008,0,0
kedah,2012,male,1012.2,305.5,2001.1,0.3018178225647105,7.601951908677654,0,0
kedah,2013,male,1034.6,304.3,2039.8,0.29412333268896196,7.621097166827601,0,0
kedah,2014,male,1046.4,302.3,2062.7,0.2888952599388379,7.632255767200078,0,0
kedah,2015,male,1063.1,301.3,2096.5,0.28341642366663533,7.648501438341361,0,0
kedah,2016,male,1075.6,297.4,2119.7,0.2764968389735961,7.659501501845018,0,0
kedah,2017,male,1088.7,294.0,2143.9,0.2700468448608432,7.670848210228749,0,0
kedah,2018,male,1097.8,290.4,2163.0,0.26452905811623245,7.679713639966372,0,0
kedah,2019,male,1101.5,286.0,2173.7,0.259645937358148,7.684646002974942,0,0
kedah,2020,male,1087.3,282.8,2131.4,0.26009381035592755,7.665003384948606,0,0
kedah,2021,male,1095.8,280.2,2151.7,0.2557035955466326,7.674478147200401,0,0
kedah,2022,male,1101.2,278.0,2163.1,0.2524518706865238,7.679759849619577,0,0
kedah,2023,male,1116.1,278.0,2189.3,0.24908162351043817,7.69179379973015,0,0
kedah,2024,male,1132.6,278.6,2217.1,0.24598269468479608,7.704406252556744,0,0
kedah,2025,male,1137.1,277.5,2228.0,0.24404186087415355,7.709308333385869,0,0
kelantan,1970,female,356.0,133.0,707.3,0.37359550561797755,6.562867732759577,0,1
kelantan,1971,female,364.5,135.3,723.6,0.3711934156378601,6.585619778460977,0,1
kelantan,1972,female,373.7,138.1,741.1,0.36954776558736957,6.609484004976088,0,1
kelantan,1973,female,383.1,141.1,759.5,0.3683111459149047,6.633976111699347,0,1
kelantan,1974,female,392.1,144.0,776.8,0.3672532517214996,6.6564694217216465,0,0
kelantan,1975,female,402.1,147.9,796.1,0.36781895050982344,6.680980141433878,0,0
kelantan,1976,female,411.3,151.0,814.1,0.36712861658157064,6.703310805100411,0,0
kelantan,1977,female,421.5,155.2,834.2,0.368208778173191,6.727671217128374,0,0
kelantan,1978,female,431.1,159.4,852.5,0.36975179772674555,6.7493455422344955,0,0
kelantan,1979,female,442.0,164.2,873.7,0.3714932126696832,6.773880970425809,0,0
kelantan,1980,female,453.2,169.1,895.7,0.3731244483671668,6.7987213579580015,0,0
kelantan,1981,female,465.9,171.60000000000002,920.5,0.36831938184159696,6.826002777109878,0,0
kelantan,1982,female,479.0,174.8,947.1,0.36492693110647184,6.854459981923913,0,0
kelantan,1983,female,492.5,177.20000000000002,974.6,0.35979695431472086,6.883052666341765,0,0
kelantan,1984,female,506.1,180.5,1002.6,0.356648883619838,6.911348814492268,0,0
kelantan,1985,female,520.9,184.9,1032.9,0.3549625647917067,6.941093338592648,0,0
kelantan,1986,female,535.3,188.9,1062.8,0.3528862320194284,6.969602682308217,0,0
kelantan,1987,female,549.7,194.60000000000002,1093.2,0.35401127887938877,6.997778781629726,0,0
kelantan,1988,female,564.3,201.1,1124.0,0.35637072479177745,7.025538314638521,0,0
kelantan,1989,female,579.3,209.0,1154.5,0.36078025202831004,7.0522884297144355,0,0
kelantan,1990,female,594.8,218.2,1187.2,0.3668459986550101,7.080194835921641,0,0
kelantan,1991,female,621.9,229.89999999999998,1227.0,0.3696735809615694,7.113142108707088,0,0
kelantan,1992,female,629.2,230.5,1243.5,0.36633820724729815,7.126489121807647,0,0
kelantan,1993,female,636.0,231.1,1259.1,0.36336477987421384,7.1389463618756475,0,0
kelantan,1994,female,642.3,232.4,1273.7,0.36182469251128757,7.150466135788876,0,0
kelantan,1995,female,648.5,234.9,1287.7,0.3622205088666153,7.161389237294346,0,0
kelantan,1996,female,654.3,238.3,1301.1,0.364206021702583,7.171733624734682,0,0
kelantan,1997,female,660.1,243.1,1314.4,0.36827753370701405,7.181896080867251,0,0
kelantan,1998,female,666.6,248.5,1328.9,0.37278727872787276,7.192859030419117,0,0
kelantan,1999,female,673.8,254.3,1344.7,0.37741169486494514,7.2046696027474955,0,0
kelantan,2000,female,681.5,259.1,1361.4,0.3801907556859868,7.217003129348479,0,0
kelantan,2001,female,695.2,260.8,1390.0,0.37514384349827384,7.237778191923443,0,0
kelantan,2002,female,708.0,262.0,1416.7,0.3700564971751412,7.256791119123585,0,0
kelantan,2003,female,719.4,263.2,1440.5,0.36586043925493467,7.273439517078457,0,0
kelantan,2004,female,731.0,264.9,1463.8,0.3623803009575923,7.289473993360301,0,0
kelantan,2005,female,741.7,267.2,1486.3,0.36025347175407846,7.304717674598552,0,0
kelantan,2006,female,751.9,269.1,1507.6,0.35789333687990427,7.3189373474195305,0,0
kelantan,2007,female,762.1,271.3,1529.1,0.3559900275554389,7.333088371727768,0,0
kelantan,2008,female,772.0,273.0,1549.8,0.3536269430051813,7.346526205796774,0,0
kelantan,2009,female,781.6,274.7,1570.0,0.3514585465711361,7.359467638255621,0,0
kelantan,2010,female,791.2,274.6,1589.9,0.3470677451971689,7.372055172811194,0,0
kelantan,2011,female,805.4,274.2,1618.8,0.3404519493419419,7.39005796381489,0,0
kelantan,2012,female,821.4,272.7,1651.0,0.3319941563184806,7.409741954080923,0,0
kelantan,2013,female,836.6,269.9,1683.5,0.32261534783648094,7.4292240628466075,0,0
kelantan,2014,female,854.9,267.8,1723.4,0.3132530120481928,7.45263444287298,0,0
kelantan,2015,female,873.0,265.5,1760.6,0.30412371134020616,7.4739777659684155,0,0
kelantan,2016,female,890.1,265.3,1796.7,0.2980563981575104,7.49426334905237,0,0
kelantan,2017,female,905.8,265.5,1829.0,0.29311106204460147,7.512071245835466,0,0
kelantan,2018,female,920.6,265.8,1860.5,0.28872474473169674,7.529137893312772,0,0
kelantan,2019,female,931.7,266.4,1883.8,0.28592894708597183,7.541576993457268,0,0
kelantan,2020,female,892.4,278.5,1792.5,0.3120797848498431,7.491924296972337,0,0
kelantan,2021,female,902.6,274.9,1812.3,0.3045645911810325,7.50290366865998,0,0
kelantan,2022,female,912.0,272.3,1830.6,0.2985745614035088,7.51294518078294,0,0
kelantan,2023,female,925.8,266.6,1859.8,0.2879671635342407,7.5287617817644,0,0
kelantan,2024,female,939.0,263.9,1887.9,0.28104366347177845,7.543749928037774,0,0
kelantan,2025,female,948.9,261.0,1907.7,0.27505532722099274,7.554177661035847,0,0
kelantan,1970,male,351.3,133.5,707.3,0.38001707941929974,6.562867732759577,0,1
kelantan,1971,male,359.2,134.9,723.6,0.37555679287305127,6.585619778460977,0,1
kelantan,1972,male,367.4,136.8,741.1,0.37234621665759393,6.609484004976088,0,1
kelantan,1973,male,376.3,139.3,759.5,0.3701833643369652,6.633976111699347,0,1
kelantan,1974,male,384.7,141.9,776.8,0.36885885105276844,6.6564694217216465,0,0
kelantan,1975,male,394.0,145.2,796.1,0.36852791878172586,6.680980141433878,0,0
kelantan,1976,male,402.8,148.7,814.1,0.36916583912611717,6.703310805100411,0,0
kelantan,1977,male,412.6,153.1,834.2,0.37106156083373726,6.727671217128374,0,0
kelantan,1978,male,421.4,157.5,852.5,0.37375415282392027,6.7493455422344955,0,0
kelantan,1979,male,431.7,162.8,873.7,0.3771137363910123,6.773880970425809,0,0
kelantan,1980,male,442.5,169.1,895.7,0.3821468926553672,6.7987213579580015,0,0
kelantan,1981,male,454.6,170.9,920.5,0.3759348878134624,6.826002777109878,0,0
kelantan,1982,male,468.1,174.4,947.1,0.37256996368297374,6.854459981923913,0,0
kelantan,1983,male,482.1,176.8,974.6,0.36672889442024476,6.883052666341765,0,0
kelantan,1984,male,496.5,179.5,1002.6,0.36153071500503525,6.911348814492268,0,0
kelantan,1985,male,512.0,183.5,1032.9,0.3583984375,6.941093338592648,0,0
kelantan,1986,male,527.4,188.5,1062.8,0.35741372772089497,6.969602682308217,0,0
kelantan,1987,male,543.6,195.60000000000002,1093.2,0.3598233995584989,6.997778781629726,0,0
kelantan,1988,male,559.6,203.1,1124.0,0.36293781272337383,7.025538314638521,0,0
kelantan,1989,male,575.2,211.70000000000002,1154.5,0.36804589707927676,7.0522884297144355,0,0
kelantan,1990,male,592.3,221.5,1187.2,0.37396589566098265,7.080194835921641,0,0
kelantan,1991,male,605.1,230.6,1227.0,0.38109403404395964,7.113142108707088,0,0
kelantan,1992,male,614.4,233.5,1243.5,0.3800455729166667,7.126489121807647,0,0
kelantan,1993,male,623.2,235.8,1259.1,0.37836970474967907,7.1389463618756475,0,0
kelantan,1994,male,631.4,238.10000000000002,1273.7,0.3770985112448528,7.150466135788876,0,0
kelantan,1995,male,639.3,241.8,1287.7,0.3782261848897232,7.161389237294346,0,0
kelantan,1996,male,646.8,246.0,1301.1,0.3803339517625232,7.171733624734682,0,0
kelantan,1997,male,654.3,251.2,1314.4,0.38392174843344035,7.181896080867251,0,0
kelantan,1998,male,662.3,257.3,1328.9,0.38849463989128796,7.192859030419117,0,0
kelantan,1999,male,670.9,263.7,1344.7,0.3930541064242063,7.2046696027474955,0,0
kelantan,2000,male,680.0,269.2,1361.4,0.39588235294117646,7.217003129348479,0,0
kelantan,2001,male,694.8,273.1,1390.0,0.39306275187104206,7.237778191923443,0,0
kelantan,2002,male,708.7,276.3,1416.7,0.3898687738112036,7.256791119123585,0,0
kelantan,2003,male,721.1,278.9,1440.5,0.3867702121758424,7.273439517078457,0,0
kelantan,2004,male,732.8,281.8,1463.8,0.38455240174672495,7.289473993360301,0,0
kelantan,2005,male,744.6,284.7,1486.3,0.38235294117647056,7.304717674598552,0,0
kelantan,2006,male,755.7,286.9,1507.6,0.3796480084689691,7.3189373474195305,0,0
kelantan,2007,male,767.0,289.6,1529.1,0.3775749674054759,7.333088371727768,0,0
kelantan,2008,male,777.8,291.7,1549.8,0.37503214193880174,7.346526205796774,0,0
