state,stage,sex,year,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y
selangor,secondary_lower,female,2017,277,191520,22098,8.666847678522943,691.4079422382672,79.77617328519855,,,
selangor,secondary_lower,female,2018,278,178665,22194,8.05014868883482,642.6798561151079,79.83453237410072,0.0036101083032490976,-0.06712092731829573,0.004344284550638067
selangor,secondary_lower,female,2019,278,178031,22026,8.082765822210115,640.3992805755396,79.23021582733813,0.0,-0.003548540564744074,-0.007569613409029468
selangor,secondary_lower,female,2020,278,178581,21760,8.206847426470588,642.3776978417267,78.27338129496403,0.0,0.0030893496076526,-0.01207663670207936
selangor,secondary_lower,female,2021,278,181289,21375,8.481356725146199,652.1187050359712,76.88848920863309,0.0,0.015163987210285529,-0.017693014705882353
selangor,secondary_lower,female,2022,279,182542,22262,8.199712514598868,654.2724014336918,79.7921146953405,0.0035971223021582736,0.006911616259122175,0.04149707602339181
selangor,secondary_lower,male,2017,277,184437,4835,38.14622543950362,665.8375451263538,17.454873646209386,,,
selangor,secondary_lower,male,2018,278,175266,4881,35.907805777504606,630.4532374100719,17.557553956834532,0.0036101083032490976,-0.04972429610110769,0.00951396070320579
selangor,secondary_lower,male,2019,278,176131,4863,36.218589348139005,633.5647482014389,17.492805755395683,0.0,0.004935355402645122,-0.0036877688998156115
selangor,secondary_lower,male,2020,278,177443,4772,37.18419949706622,638.2841726618705,17.165467625899282,0.0,0.007449001027644197,-0.018712728768250052
selangor,secondary_lower,male,2021,278,182415,4647,39.254357650096836,656.1690647482014,16.715827338129497,0.0,0.028020265662776215,-0.026194467728415757
selangor,secondary_lower,male,2022,279,185122,4952,37.38327948303716,663.5197132616487,17.74910394265233,0.0035971223021582736,0.014839788394594744,0.06563374219926835
selangor,secondary_upper,female,2017,277,191520,22098,8.666847678522943,691.4079422382672,79.77617328519855,,,
selangor,secondary_upper,female,2018,278,178665,22194,8.05014868883482,642.6798561151079,79.83453237410072,0.0036101083032490976,-0.06712092731829573,0.004344284550638067
selangor,secondary_upper,female,2019,278,178031,22026,8.082765822210115,640.3992805755396,79.23021582733813,0.0,-0.003548540564744074,-0.007569613409029468
selangor,secondary_upper,female,2020,278,178581,21760,8.206847426470588,642.3776978417267,78.27338129496403,0.0,0.0030893496076526,-0.01207663670207936
selangor,secondary_upper,female,2021,278,181289,21375,8.481356725146199,652.1187050359712,76.88848920863309,0.0,0.015163987210285529,-0.017693014705882353
selangor,secondary_upper,female,2022,279,182542,22262,8.199712514598868,654.2724014336918,79.7921146953405,0.0035971223021582736,0.006911616259122175,0.04149707602339181
selangor,secondary_upper,male,2017,277,184437,4835,38.14622543950362,665.8375451263538,17.454873646209386,,,
selangor,secondary_upper,male,2018,278,175266,4881,35.907805777504606,630.4532374100719,17.557553956834532,0.0036101083032490976,-0.04972429610110769,0.00951396070320579
selangor,secondary_upper,male,2019,278,176131,4863,36.218589348139005,633.5647482014389,17.492805755395683,0.0,0.004935355402645122,-0.0036877688998156115
selangor,secondary_upper,male,2020,278,177443,4772,37.18419949706622,638.2841726618705,17.165467625899282,0.0,0.007449001027644197,-0.018712728768250052
selangor,secondary_upper,male,2021,278,182415,4647,39.254357650096836,656.1690647482014,16.715827338129497,0.0,0.028020265662776215,-0.026194467728415757
selangor,secondary_upper,male,2022,279,185122,4952,37.38327948303716,663.5197132616487,17.74910394265233,0.0035971223021582736,0.014839788394594744,0.06563374219926835
terengganu,primary,female,2017,352,61170,7821,7.821250479478327,173.7784090909091,22.21875,,,
terengganu,primary,female,2018,352,61777,8297,7.44570326624081,175.5028409090909,23.571022727272727,0.0,0.009923164950138957,0.060861782380769724
terengganu,primary,female,2019,352,62688,8278,7.572843682048804,178.0909090909091,23.517045454545453,0.0,0.014746588536186607,-0.0022899843316861518
terengganu,primary,female,2020,352,63554,8266,7.688603919670941,180.55113636363637,23.482954545454547,0.0,0.013814446145992854,-0.001449625513409036
terengganu,primary,female,2021,352,64922,8119,7.996304963665476,184.4375,23.06534090909091,0.0,0.021525002360197627,-0.017783692233244615
terengganu,primary,female,2022,352,65539,8244,7.949902959728287,186.1903409090909,23.420454545454547,0.0,0.009503712146883954,0.01539598472718315
terengganu,primary,male,2017,352,63680,3748,16.990394877267875,180.9090909090909,10.647727272727273,,,
terengganu,primary,male,2018,352,64688,3705,17.45964912280702,183.77272727272728,10.525568181818182,0.0,0.015829145728643215,-0.011472785485592316
terengganu,primary,male,2019,352,65863,3686,17.86842105263158,187.11079545454547,10.471590909090908,0.0,0.018164110808805343,-0.005128205128205128
terengganu,primary,male,2020,352,66654,3695,18.03897158322057,189.35795454545453,10.497159090909092,0.0,0.012009777872249973,0.0024416711882799783
terengganu,primary,male,2021,352,67917,3613,18.7979518405757,192.94602272727272,10.264204545454545,0.0,0.018948600234044467,-0.022192151556156968
terengganu,primary,male,2022,352,69018,3724,18.53329752953813,196.07386363636363,10.579545454545455,0.0,0.016210963381774815,0.030722391364517022
terengganu,secondary_lower,female,2017,150,53140,7006,7.58492720525264,354.26666666666665,46.70666666666666,,,
terengganu,secondary_lower,female,2018,151,47647,7218,6.601136048766971,315.5430463576159,47.80132450331126,0.006666666666666667,-0.1033684606699285,0.03025977733371396
terengganu,secondary_lower,female,2019,152,47140,7253,6.499379567075692,310.13157894736844,47.7171052631579,0.006622516556291391,-0.010640753877473923,0.0048489886395123305
terengganu,secondary_lower,female,2020,152,46743,7290,6.411934156378601,307.51973684210526,47.96052631578947,0.0,-0.0084217225286381,0.00510133737763684
terengganu,secondary_lower,female,2021,153,47810,7177,6.661557753936185,312.48366013071893,46.908496732026144,0.006578947368421052,0.02282694735040541,-0.015500685871056241
terengganu,secondary_lower,female,2022,154,48852,7494,6.518815052041633,317.2207792207792,48.66233766233766,0.006535947712418301,0.021794603639405982,0.04416887278807301
terengganu,secondary_lower,male,2017,150,50241,3239,15.511268910157456,334.94,21.593333333333334,,,
terengganu,secondary_lower,male,2018,151,46024,3220,14.293167701863354,304.79470198675494,21.32450331125828,0.006666666666666667,-0.08393543122151231,-0.005866008027168879
terengganu,secondary_lower,male,2019,152,45214,3167,14.276602462898643,297.4605263157895,20.835526315789473,0.006622516556291391,-0.01759951329741005,-0.016459627329192546
terengganu,secondary_lower,male,2020,152,45227,3095,14.612924071082391,297.54605263157896,20.361842105263158,0.0,0.0002875215641173088,-0.022734449005367856
terengganu,secondary_lower,male,2021,153,47168,2984,15.806970509383378,308.2875816993464,19.50326797385621,0.006578947368421052,0.042916841709598245,-0.035864297253634894
terengganu,secondary_lower,male,2022,154,48317,2974,16.246469401479487,313.74675324675326,19.31168831168831,0.006535947712418301,0.02435973541383989,-0.003351206434316354
terengganu,secondary_upper,female,2017,150,53140,7006,7.58492720525264,354.26666666666665,46.70666666666666,,,
terengganu,secondary_upper,female,2018,151,47647,7218,6.601136048766971,315.5430463576159,47.80132450331126,0.006666666666666667,-0.1033684606699285,0.03025977733371396
terengganu,secondary_upper,female,2019,152,47140,7253,6.499379567075692,310.13157894736844,47.7171052631579,0.006622516556291391,-0.010640753877473923,0.0048489886395123305
terengganu,secondary_upper,female,2020,152,46743,7290,6.411934156378601,307.51973684210526,47.96052631578947,0.0,-0.0084217225286381,0.00510133737763684
terengganu,secondary_upper,female,2021,153,47810,7177,6.661557753936185,312.48366013071893,46.908496732026144,0.006578947368421052,0.02282694735040541,-0.015500685871056241
terengganu,secondary_upper,female,2022,154,48852,7494,6.518815052041633,317.2207792207792,48.66233766233766,0.006535947712418301,0.021794603639405982,0.04416887278807301
terengganu,secondary_upper,male,2017,150,50241,3239,15.511268910157456,334.94,21.593333333333334,,,
terengganu,secondary_upper,male,2018,151,46024,3220,14.293167701863354,304.79470198675494,21.32450331125828,0.006666666666666667,-0.08393543122151231,-0.005866008027168879
terengganu,secondary_upper,male,2019,152,45214,3167,14.276602462898643,297.4605263157895,20.835526315789473,0.006622516556291391,-0.01759951329741005,-0.016459627329192546
terengganu,secondary_upper,male,2020,152,45227,3095,14.612924071082391,297.54605263157896,20.361842105263158,0.0,0.0002875215641173088,-0.022734449005367856
terengganu,secondary_upper,male,2021,153,47168,2984,15.806970509383378,308.2875816993464,19.50326797385621,0.006578947368421052,0.042916841709598245,-0.035864297253634894
terengganu,secondary_upper,male,2022,154,48317,2974,16.246469401479487,313.74675324675326,19.31168831168831,0.006535947712418301,0.02435973541383989,-0.003351206434316354
w.p. kuala lumpur,primary,female,2017,201,62314,6901,9.029705839733372,310.0199004975124,34.333333333333336,,,
w.p. kuala lumpur,primary,female,2018,194,62699,6971,8.994261942332521,323.19072164948454,35.93298969072165,-0.03482587064676617,0.006178386879352954,0.010143457469931894
w.p. kuala lumpur,primary,female,2019,191,64030,6729,9.515529796403627,335.23560209424085,35.230366492146594,-0.015463917525773196,0.02122840874655098,-0.034715248888251324
w.p. kuala lumpur,primary,female,2020,191,64722,6786,9.537577365163573,338.8586387434555,35.52879581151832,0.0,0.010807434015305326,0.008470798038341507
w.p. kuala lumpur,primary,female,2021,190,65576,6735,9.7365998515219,345.13684210526316,35.44736842105263,-0.005235602094240838,0.013194895089768548,-0.007515473032714412
w.p. kuala lumpur,primary,female,2022,188,65648,6507,10.088827416628247,349.1914893617021,34.611702127659576,-0.010526315789473684,0.001097962669269245,-0.033853006681514475
w.p. kuala lumpur,primary,male,2017,201,64415,2208,29.173460144927535,320.4726368159204,10.985074626865671,,,
w.p. kuala lumpur,primary,male,2018,194,64934,2299,28.244454110482817,334.7113402061856,11.850515463917526,-0.03482587064676617,0.00805712955057052,0.04121376811594203
w.p. kuala lumpur,primary,male,2019,191,66246,2250,29.442666666666668,346.83769633507853,11.780104712041885,-0.015463917525773196,0.02020513136415437,-0.021313614615050023
w.p. kuala lumpur,primary,male,2020,191,66743,2319,28.78094006037085,349.4397905759162,12.141361256544503,0.0,0.007502339763910274,0.030666666666666665
w.p. kuala lumpur,primary,male,2021,190,67672,2271,29.79832672831352,356.1684210526316,11.952631578947368,-0.005235602094240838,0.013919062673239141,-0.02069857697283312
w.p. kuala lumpur,primary,male,2022,188,67883,2137,31.765559195133363,361.07978723404256,11.367021276595745,-0.010526315789473684,0.0031179808488000947,-0.05900484368119771
w.p. kuala lumpur,secondary_lower,female,2017,103,46354,6724,6.893813206424747,450.0388349514563,65.28155339805825,,,
w.p. kuala lumpur,secondary_lower,female,2018,104,42815,6658,6.43060979273055,411.6826923076923,64.01923076923077,0.009708737864077669,-0.07634724079906804,-0.009815585960737656
w.p. kuala lumpur,secondary_lower,female,2019,104,42100,6637,6.343227361759832,404.8076923076923,63.81730769230769,0.0,-0.0166997547588462,-0.0031541003304295582
w.p. kuala lumpur,secondary_lower,female,2020,104,42032,6501,6.4654668512536535,404.15384615384613,62.50961538461539,0.0,-0.0016152019002375296,-0.020491185776706344
w.p. kuala lumpur,secondary_lower,female,2021,104,42402,6303,6.7272727272727275,407.71153846153845,60.60576923076923,0.0,0.008802816901408451,-0.030456852791878174
w.p. kuala lumpur,secondary_lower,female,2022,104,42593,6341,6.717079325027598,409.5480769230769,60.97115384615385,0.0,0.0045045045045045045,0.006028875138822783
w.p. kuala lumpur,secondary_lower,male,2017,103,46294,1562,29.63764404609475,449.45631067961165,15.16504854368932,,,
w.p. kuala lumpur,secondary_lower,male,2018,104,43450,1688,25.740521327014218,417.78846153846155,16.23076923076923,0.009708737864077669,-0.06143344709897611,0.08066581306017925
w.p. kuala lumpur,secondary_lower,male,2019,104,42661,1689,25.25814091178212,410.2019230769231,16.240384615384617,0.0,-0.01815880322209436,0.0005924170616113745
w.p. kuala lumpur,secondary_lower,male,2020,104,42908,1701,25.225161669606113,412.5769230769231,16.35576923076923,0.0,0.005789831461991046,0.007104795737122558
w.p. kuala lumpur,secondary_lower,male,2021,104,43607,1638,26.62210012210012,419.2980769230769,15.75,0.0,0.016290668406823902,-0.037037037037037035
w.p. kuala lumpur,secondary_lower,male,2022,104,43604,1653,26.37870538415003,419.2692307692308,15.89423076923077,0.0,-6.879629417295388e-05,0.009157509157509158
w.p. kuala lumpur,secondary_upper,female,2017,103,46354,6724,6.893813206424747,450.0388349514563,65.28155339805825,,,
w.p. kuala lumpur,secondary_upper,female,2018,104,42815,6658,6.43060979273055,411.6826923076923,64.01923076923077,0.009708737864077669,-0.07634724079906804,-0.009815585960737656
w.p. kuala lumpur,secondary_upper,female,2019,104,42100,6637,6.343227361759832,404.8076923076923,63.81730769230769,0.0,-0.0166997547588462,-0.0031541003304295582
w.p. kuala lumpur,secondary_upper,female,2020,104,42032,6501,6.4654668512536535,404.15384615384613,62.50961538461539,0.0,-0.0016152019002375296,-0.020491185776706344
w.p. kuala lumpur,secondary_upper,female,2021,104,42402,6303,6.7272727272727275,407.71153846153845,60.60576923076923,0.0,0.008802816901408451,-0.030456852791878174
w.p. kuala lumpur,secondary_upper,female,2022,104,42593,6341,6.717079325027598,409.5480769230769,60.97115384615385,0.0,0.0045045045045045045,0.006028875138822783
w.p. kuala lumpur,secondary_upper,male,2017,103,46294,1562,29.63764404609475,449.45631067961165,15.16504854368932,,,
w.p. kuala lumpur,secondary_upper,male,2018,104,43450,1688,25.740521327014218,417.78846153846155,16.23076923076923,0.009708737864077669,-0.06143344709897611,0.08066581306017925
w.p. kuala lumpur,secondary_upper,male,2019,104,42661,1689,25.25814091178212,410.2019230769231,16.240384615384617,0.0,-0.01815880322209436,0.0005924170616113745
w.p. kuala lumpur,secondary_upper,male,2020,104,42908,1701,25.225161669606113,412.5769230769231,16.35576923076923,0.0,0.005789831461991046,0.007104795737122558
w.p. kuala lumpur,secondary_upper,male,2021,104,43607,1638,26.62210012210012,419.2980769230769,15.75,0.0,0.016290668406823902,-0.037037037037037035
w.p. kuala lumpur,secondary_upper,male,2022,104,43604,1653,26.37870538415003,419.2692307692308,15.89423076923077,0.0,-6.879629417295388e-05,0.009157509157509158
w.p. labuan,primary,female,2017,17,4278,538,7.951672862453532,251.64705882352942,31.647058823529413,,,
w.p. labuan,primary,female,2018,17,4434,550,8.061818181818182,260.8235294117647,32.35294117647059,0.0,0.0364656381486676,0.022304832713754646
w.p. labuan,primary,female,2019,17,4577,560,8.173214285714286,269.2352941176471,32.94117647058823,0.0,0.03225078935498421,0.01818181818181818
w.p. labuan,primary,female,2020,17,4714,553,8.524412296564195,277.29411764705884,32.529411764705884,0.0,0.02993227004588158,-0.0125
w.p. labuan,primary,female,2021,17,4764,539,8.838589981447125,280.2352941176471,31.705882352941178,0.0,0.010606703436571913,-0.02531645569620253
w.p. labuan,primary,female,2022,17,4773,510,9.358823529411765,280.7647058823529,30.0,0.0,0.001889168765743073,-0.05380333951762523
w.p. labuan,primary,male,2017,17,4491,170,26.41764705882353,264.1764705882353,10.0,,,
w.p. labuan,primary,male,2018,17,4631,187,24.764705882352942,272.4117647058824,11.0,0.0,0.03117345802716544,0.1
w.p. labuan,primary,male,2019,17,4816,181,26.607734806629836,283.29411764705884,10.647058823529411,0.0,0.03994817534009933,-0.03208556149732621
w.p. labuan,primary,male,2020,17,4989,190,26.257894736842104,293.47058823529414,11.176470588235293,0.0,0.035921926910299,0.049723756906077346
w.p. labuan,primary,male,2021,17,5100,203,25.123152709359605,300.0,11.941176470588236,0.0,0.022248947684906796,0.06842105263157895
w.p. labuan,primary,male,2022,17,5152,195,26.42051282051282,303.05882352941177,11.470588235294118,0.0,0.01019607843137255,-0.03940886699507389
w.p. labuan,secondary_lower,female,2017,10,3176,436,7.284403669724771,317.6,43.6,,,
w.p. labuan,secondary_lower,female,2018,10,2746,451,6.088691796008869,274.6,45.1,0.0,-0.1353904282115869,0.034403669724770644
w.p. labuan,secondary_lower,female,2019,10,2784,436,6.385321100917431,278.4,43.6,0.0,0.013838310269482883,-0.03325942350332594
w.p. labuan,secondary_lower,female,2020,10,2881,438,6.577625570776256,288.1,43.8,0.0,0.03484195402298851,0.0045871559633027525
w.p. labuan,secondary_lower,female,2021,10,3053,420,7.269047619047619,305.3,42.0,0.0,0.05970149253731343,-0.0410958904109589
w.p. labuan,secondary_lower,female,2022,11,3358,439,7.649202733485193,305.27272727272725,39.90909090909091,0.1,0.09990173599737963,0.04523809523809524
w.p. labuan,secondary_lower,male,2017,10,3303,237,13.936708860759493,330.3,23.7,,,
w.p. labuan,secondary_lower,male,2018,10,2964,219,13.534246575342467,296.4,21.9,0.0,-0.10263396911898275,-0.0759493670886076
w.p. labuan,secondary_lower,male,2019,10,2981,210,14.195238095238095,298.1,21.0,0.0,0.005735492577597841,-0.0410958904109589
w.p. labuan,secondary_lower,male,2020,10,3092,198,15.616161616161616,309.2,19.8,0.0,0.03723582690372358,-0.05714285714285714
w.p. labuan,secondary_lower,male,2021,10,3264,193,16.911917098445596,326.4,19.3,0.0,0.055627425614489,-0.025252525252525252
w.p. labuan,secondary_lower,male,2022,11,3463,206,16.810679611650485,314.8181818181818,18.727272727272727,0.1,0.06096813725490196,0.06735751295336788
w.p. labuan,secondary_upper,female,2017,10,3176,436,7.284403669724771,317.6,43.6,,,
w.p. labuan,secondary_upper,female,2018,10,2746,451,6.088691796008869,274.6,45.1,0.0,-0.1353904282115869,0.034403669724770644
w.p. labuan,secondary_upper,female,2019,10,2784,436,6.385321100917431,278.4,43.6,0.0,0.013838310269482883,-0.03325942350332594
w.p. labuan,secondary_upper,female,2020,10,2881,438,6.577625570776256,288.1,43.8,0.0,0.03484195402298851,0.0045871559633027525
w.p. labuan,secondary_upper,female,2021,10,3053,420,7.269047619047619,305.3,42.0,0.0,0.05970149253731343,-0.0410958904109589
w.p. labuan,secondary_upper,female,2022,11,3358,439,7.649202733485193,305.27272727272725,39.90909090909091,0.1,0.09990173599737963,0.04523809523809524
w.p. labuan,secondary_upper,male,2017,10,3303,237,13.936708860759493,330.3,23.7,,,
w.p. labuan,secondary_upper,male,2018,10,2964,219,13.534246575342467,296.4,21.9,0.0,-0.10263396911898275,-0.0759493670886076
w.p. labuan,secondary_upper,male,2019,10,2981,210,14.195238095238095,298.1,21.0,0.0,0.005735492577597841,-0.0410958904109589
w.p. labuan,secondary_upper,male,2020,10,3092,198,15.616161616161616,309.2,19.8,0.0,0.03723582690372358,-0.05714285714285714
w.p. labuan,secondary_upper,male,2021,10,3264,193,16.911917098445596,326.4,19.3,0.0,0.055627425614489,-0.025252525252525252
w.p. labuan,secondary_upper,male,2022,11,3463,206,16.810679611650485,314.8181818181818,18.727272727272727,0.1,0.06096813725490196,0.06735751295336788
w.p. putrajaya,primary,female,2017,14,7380,738,10.0,527.1428571428571,52.714285714285715,,,
w.p. putrajaya,primary,female,2018,14,8371,930,9.001075268817205,597.9285714285714,66.42857142857143,0.0,0.13428184281842817,0.2601626016260163
w.p. putrajaya,primary,female,2019,14,9149,974,9.393223819301848,653.5,69.57142857142857,0.0,0.09293991159956995,0.047311827956989246
w.p. putrajaya,primary,female,2020,16,9906,1026,9.654970760233919,619.125,64.125,0.14285714285714285,0.08274128320034976,0.053388090349075976
w.p. putrajaya,primary,female,2021,16,10606,1083,9.793167128347184,662.875,67.6875,0.0,0.07066424389259035,0.05555555555555555
w.p. putrajaya,primary,female,2022,16,10998,1166,9.432246998284734,687.375,72.875,0.0,0.03696021120120686,0.07663896583564174
w.p. putrajaya,primary,male,2017,14,7717,185,41.71351351351351,551.2142857142857,13.214285714285714,,,
w.p. putrajaya,primary,male,2018,14,8619,245,35.179591836734694,615.6428571428571,17.5,0.0,0.11688479979266554,0.32432432432432434
w.p. putrajaya,primary,male,2019,14,9437,275,34.31636363636363,674.0714285714286,19.642857142857142,0.0,0.09490660169393202,0.12244897959183673
w.p. putrajaya,primary,male,2020,16,10217,301,33.943521594684384,638.5625,18.8125,0.14285714285714285,0.08265338560983364,0.09454545454545454
w.p. putrajaya,primary,male,2021,16,10984,323,34.0061919504644,686.5,20.1875,0.0,0.07507096016443184,0.07308970099667775
w.p. putrajaya,primary,male,2022,16,11505,349,32.96561604584527,719.0625,21.8125,0.0,0.0474326292789512,0.0804953560371517
w.p. putrajaya,secondary_lower,female,2017,11,3501,625,5.6016,318.27272727272725,56.81818181818182,,,
w.p. putrajaya,secondary_lower,female,2018,11,3491,677,5.156573116691285,317.3636363636364,61.54545454545455,0.0,-0.0028563267637817767,0.0832
w.p. putrajaya,secondary_lower,female,2019,11,3827,669,5.720478325859491,347.90909090909093,60.81818181818182,0.0,0.09624749355485535,-0.011816838995568686
w.p. putrajaya,secondary_lower,female,2020,11,4213,677,6.223042836041359,383.0,61.54545454545455,0.0,0.1008622942252417,0.01195814648729447
w.p. putrajaya,secondary_lower,female,2021,11,4770,688,6.933139534883721,433.6363636363636,62.54545454545455,0.0,0.132209826726798,0.01624815361890694
w.p. putrajaya,secondary_lower,female,2022,11,5298,762,6.952755905511811,481.6363636363636,69.27272727272727,0.0,0.11069182389937107,0.10755813953488372
w.p. putrajaya,secondary_lower,male,2017,11,4286,114,37.59649122807018,389.6363636363636,10.363636363636363,,,
w.p. putrajaya,secondary_lower,male,2018,11,4337,149,29.107382550335572,394.27272727272725,13.545454545454545,0.0,0.01189920671955203,0.30701754385964913
w.p. putrajaya,secondary_lower,male,2019,11,4638,155,29.92258064516129,421.6363636363636,14.090909090909092,0.0,0.0694028130043809,0.040268456375838924
w.p. putrajaya,secondary_lower,male,2020,11,4996,155,32.23225806451613,454.1818181818182,14.090909090909092,0.0,0.0771884432945235,0.0
w.p. putrajaya,secondary_lower,male,2021,11,5564,163,34.13496932515337,505.8181818181818,14.818181818181818,0.0,0.11369095276220977,0.05161290322580645
w.p. putrajaya,secondary_lower,male,2022,11,6138,165,37.2,558.0,15.0,0.0,0.10316319194823868,0.012269938650306749
w.p. putrajaya,secondary_upper,female,2017,11,3501,625,5.6016,318.27272727272725,56.81818181818182,,,
w.p. putrajaya,secondary_upper,female,2018,11,3491,677,5.156573116691285,317.3636363636364,61.54545454545455,0.0,-0.0028563267637817767,0.0832
w.p. putrajaya,secondary_upper,female,2019,11,3827,669,5.720478325859491,347.90909090909093,60.81818181818182,0.0,0.09624749355485535,-0.011816838995568686
w.p. putrajaya,secondary_upper,female,2020,11,4213,677,6.223042836041359,383.0,61.54545454545455,0.0,0.1008622942252417,0.01195814648729447
w.p. putrajaya,secondary_upper,female,2021,11,4770,688,6.933139534883721,433.6363636363636,62.54545454545455,0.0,0.132209826726798,0.01624815361890694
w.p. putrajaya,secondary_upper,female,2022,11,5298,762,6.952755905511811,481.6363636363636,69.27272727272727,0.0,0.11069182389937107,0.10755813953488372
w.p. putrajaya,secondary_upper,male,2017,11,4286,114,37.59649122807018,389.6363636363636,10.363636363636363,,,
w.p. putrajaya,secondary_upper,male,2018,11,4337,149,29.107382550335572,394.27272727272725,13.545454545454545,0.0,0.01189920671955203,0.30701754385964913
w.p. putrajaya,secondary_upper,male,2019,11,4638,155,29.92258064516129,421.6363636363636,14.090909090909092,0.0,0.0694028130043809,0.040268456375838924
w.p. putrajaya,secondary_upper,male,2020,11,4996,155,32.23225806451613,454.1818181818182,14.090909090909092,0.0,0.0771884432945235,0.0
w.p. putrajaya,secondary_upper,male,2021,11,5564,163,34.13496932515337,505.8181818181818,14.818181818181818,0.0,0.11369095276220977,0.05161290322580645
w.p. putrajaya,secondary_upper,male,2022,11,6138,165,37.2,558.0,15.0,0.0,0.10316319194823868,0.012269938650306749
