state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta
sabah,primary,both,2021,97.7,99.0,-1.2999999999999972,2022,100.6,1.2999999999999972,2.8999999999999915
sabah,primary,both,2022,100.6,99.3,1.2999999999999972,2023,,,
sabah,secondary_lower,both,2016,90.1018,95.582,-5.480199999999996,2017,95.0703,-2.6547999999999945,4.968500000000006
sabah,secondary_lower,both,2017,95.0703,97.7251,-2.6547999999999945,2018,94.6595,-1.978200000000001,-0.41080000000000894
sabah,secondary_lower,both,2018,94.6595,96.6377,-1.978200000000001,2019,94.4,-2.299999999999997,-0.2594999999999885
sabah,secondary_lower,both,2019,94.4,96.7,-2.299999999999997,2020,95.7,-2.0999999999999943,1.2999999999999972
sabah,secondary_lower,both,2020,95.7,97.8,-2.0999999999999943,2021,97.9,-1.8999999999999915,2.200000000000003
sabah,secondary_lower,both,2021,97.9,99.8,-1.8999999999999915,2022,99.6,0.5999999999999943,1.6999999999999886
sabah,secondary_lower,both,2022,99.6,99.0,0.5999999999999943,2023,,,
sabah,secondary_upper,both,2016,97.5882,99.2484,-1.6602000000000032,2017,96.3273,-0.05330000000000723,-1.2609000000000066
sabah,secondary_upper,both,2017,96.3273,96.3806,-0.05330000000000723,2018,95.4015,-0.22920000000000584,-0.9257999999999953
sabah,secondary_upper,both,2018,95.4015,95.6307,-0.22920000000000584,2019,95.3,-2.200000000000003,-0.10150000000000148
sabah,secondary_upper,both,2019,95.3,97.5,-2.200000000000003,2020,94.2,1.4000000000000057,-1.0999999999999943
sabah,secondary_upper,both,2020,94.2,92.8,1.4000000000000057,2021,98.7,0.9000000000000057,4.5
sabah,secondary_upper,both,2021,98.7,97.8,0.9000000000000057,2022,99.6,0.3999999999999915,0.8999999999999915
sabah,secondary_upper,both,2022,99.6,99.2,0.3999999999999915,2023,,,
sarawak,primary,both,2016,99.4,98.37,1.0300000000000011,2017,99.54,1.470000000000013,0.14000000000000057
sarawak,primary,both,2017,99.54,98.07,1.470000000000013,2018,99.23,1.5600000000000023,-0.3100000000000023
sarawak,primary,both,2018,99.23,97.67,1.5600000000000023,2019,99.9,1.9000000000000057,0.6700000000000017
sarawak,primary,both,2019,99.9,98.0,1.9000000000000057,2020,99.9,1.5,0.0
sarawak,primary,both,2020,99.9,98.4,1.5,2021,100.1,1.0999999999999943,0.19999999999998863
sarawak,primary,both,2021,100.1,99.0,1.0999999999999943,2022,100.7,1.4000000000000057,0.6000000000000085
sarawak,primary,both,2022,100.7,99.3,1.4000000000000057,2023,,,
sarawak,secondary_lower,both,2016,94.3106,95.582,-1.2713999999999999,2017,95.7767,-1.9483999999999924,1.4661000000000115
sarawak,secondary_lower,both,2017,95.7767,97.7251,-1.9483999999999924,2018,95.3701,-1.2676000000000016,-0.4066000000000116
sarawak,secondary_lower,both,2018,95.3701,96.6377,-1.2676000000000016,2019,95.3,-1.4000000000000057,-0.0700999999999965
sarawak,secondary_lower,both,2019,95.3,96.7,-1.4000000000000057,2020,96.0,-1.7999999999999972,0.7000000000000028
sarawak,secondary_lower,both,2020,96.0,97.8,-1.7999999999999972,2021,97.5,-2.299999999999997,1.5
sarawak,secondary_lower,both,2021,97.5,99.8,-2.299999999999997,2022,99.0,0.0,1.5
sarawak,secondary_lower,both,2022,99.0,99.0,0.0,2023,,,
sarawak,secondary_upper,both,2016,97.7736,99.2484,-1.4748000000000019,2017,95.9102,-0.47039999999999793,-1.8633999999999986
sarawak,secondary_upper,both,2017,95.9102,96.3806,-0.47039999999999793,2018,96.2509,0.620199999999997,0.3406999999999982
sarawak,secondary_upper,both,2018,96.2509,95.6307,0.620199999999997,2019,96.0,-1.5,-0.25090000000000146
sarawak,secondary_upper,both,2019,96.0,97.5,-1.5,2020,91.8,-1.0,-4.200000000000003
sarawak,secondary_upper,both,2020,91.8,92.8,-1.0,2021,97.5,-0.29999999999999716,5.700000000000003
sarawak,secondary_upper,both,2021,97.5,97.8,-0.29999999999999716,2022,98.9,-0.29999999999999716,1.4000000000000057
sarawak,secondary_upper,both,2022,98.9,99.2,-0.29999999999999716,2023,,,
selangor,primary,both,2016,96.86,98.37,-1.5100000000000051,2017,96.03,-2.039999999999992,-0.8299999999999983
