state,stage,sex,year,completion_rate,malaysia_completion_rate,completion_gap_from_malaysia,target_year,next_year_completion_rate,next_year_completion_gap_from_malaysia,target_delta,lag1_completion_rate,lag1_completion_gap_from_malaysia,completion_rate_change_1y,gap_change_1y,rolling2_completion_mean,rolling2_gap_mean
melaka,secondary_lower,female,2018,100.0305,97.6811,2.349400000000003,2019,98.5,0.5,-1.5305000000000035,99.2662,0.6129999999999995,0.7643000000000058,1.7364000000000033,99.64835,1.4812000000000012
melaka,secondary_lower,female,2019,98.5,98.0,0.5,2020,98.6,-0.7000000000000028,0.09999999999999432,100.0305,2.349400000000003,-1.5305000000000035,-1.8494000000000028,99.26525000000001,1.4247000000000014
melaka,secondary_lower,female,2020,98.6,99.3,-0.7000000000000028,2021,99.2,-1.2000000000000028,0.6000000000000085,98.5,0.5,0.09999999999999432,-1.2000000000000028,98.55,-0.10000000000000142
melaka,secondary_lower,female,2021,99.2,100.4,-1.2000000000000028,2022,99.3,0.3999999999999915,0.09999999999999432,98.6,-0.7000000000000028,0.6000000000000085,-0.5,98.9,-0.9500000000000028
melaka,secondary_lower,female,2022,99.3,98.9,0.3999999999999915,2023,,,,99.2,-1.2000000000000028,0.09999999999999432,1.5999999999999943,99.25,-0.4000000000000057
melaka,secondary_lower,male,2016,98.1113,94.1613,3.950000000000003,2017,97.8447,1.0317000000000007,-0.26659999999999684,,,,,98.1113,3.950000000000003
melaka,secondary_lower,male,2017,97.8447,96.813,1.0317000000000007,2018,99.8065,4.181100000000001,1.9617999999999967,98.1113,3.950000000000003,-0.26659999999999684,-2.918300000000002,97.97800000000001,2.490850000000002
melaka,secondary_lower,male,2018,99.8065,95.6254,4.181100000000001,2019,98.9,3.5,-0.9064999999999941,97.8447,1.0317000000000007,1.9617999999999967,3.1494,98.82560000000001,2.6064000000000007
melaka,secondary_lower,male,2019,98.9,95.4,3.5,2020,96.9,0.5,-2.0,99.8065,4.181100000000001,-0.9064999999999941,-0.6811000000000007,99.35325,3.8405500000000004
melaka,secondary_lower,male,2020,96.9,96.4,0.5,2021,97.1,-2.1000000000000085,0.19999999999998863,98.9,3.5,-2.0,-3.0,97.9,2.0
melaka,secondary_lower,male,2021,97.1,99.2,-2.1000000000000085,2022,98.6,-0.6000000000000085,1.5,96.9,0.5,0.19999999999998863,-2.6000000000000085,97.0,-0.8000000000000043
melaka,secondary_lower,male,2022,98.6,99.2,-0.6000000000000085,2023,,,,97.1,-2.1000000000000085,1.5,1.5,97.85,-1.3500000000000085
melaka,secondary_upper,female,2016,99.762,99.4922,0.2698000000000036,2017,98.7135,1.2214999999999918,-1.0485000000000042,,,,,99.762,0.2698000000000036
melaka,secondary_upper,female,2017,98.7135,97.492,1.2214999999999918,2018,98.5104,1.9972000000000065,-0.20309999999999206,99.762,0.2698000000000036,-1.0485000000000042,0.9516999999999882,99.23775,0.7456499999999977
melaka,secondary_upper,female,2018,98.5104,96.5132,1.9972000000000065,2019,98.4,-0.5,-0.1103999999999985,98.7135,1.2214999999999918,-0.20309999999999206,0.7757000000000147,98.61195000000001,1.6093499999999992
melaka,secondary_upper,female,2019,98.4,98.9,-0.5,2020,95.1,1.5,-3.3000000000000114,98.5104,1.9972000000000065,-0.1103999999999985,-2.4972000000000065,98.4552,0.7486000000000033
melaka,secondary_upper,female,2020,95.1,93.6,1.5,2021,98.0,0.09999999999999432,2.9000000000000057,98.4,-0.5,-3.3000000000000114,2.0,96.75,0.5
melaka,secondary_upper,female,2021,98.0,97.9,0.09999999999999432,2022,98.3,-1.0,0.29999999999999716,95.1,1.5,2.9000000000000057,-1.4000000000000057,96.55,0.7999999999999972
melaka,secondary_upper,female,2022,98.3,99.3,-1.0,2023,,,,98.0,0.09999999999999432,0.29999999999999716,-1.0999999999999943,98.15,-0.45000000000000284
melaka,secondary_upper,male,2016,98.7998,98.9922,-0.19239999999999213,2017,96.8979,1.6853000000000122,-1.9018999999999977,,,,,98.7998,-0.19239999999999213
melaka,secondary_upper,male,2017,96.8979,95.2126,1.6853000000000122,2018,97.9713,3.2535000000000025,1.0733999999999924,98.7998,-0.19239999999999213,-1.9018999999999977,1.8777000000000044,97.84885,0.74645000000001
melaka,secondary_upper,male,2018,97.9713,94.7178,3.2535000000000025,2019,95.5,-0.5999999999999943,-2.4712999999999994,96.8979,1.6853000000000122,1.0733999999999924,1.5681999999999903,97.4346,2.4694000000000074
melaka,secondary_upper,male,2019,95.5,96.1,-0.5999999999999943,2020,93.0,1.0,-2.5,97.9713,3.2535000000000025,-2.4712999999999994,-3.853499999999997,96.73564999999999,1.326750000000004
melaka,secondary_upper,male,2020,93.0,92.0,1.0,2021,98.5,0.9000000000000057,5.5,95.5,-0.5999999999999943,-2.5,1.5999999999999943,94.25,0.20000000000000284
melaka,secondary_upper,male,2021,98.5,97.6,0.9000000000000057,2022,97.1,-2.0,-1.4000000000000057,93.0,1.0,5.5,-0.09999999999999432,95.75,0.9500000000000028
melaka,secondary_upper,male,2022,97.1,99.1,-2.0,2023,,,,98.5,0.9000000000000057,-1.4000000000000057,-2.9000000000000057,97.8,-0.5499999999999972
negeri sembilan,primary,female,2016,99.96,99.14,0.8199999999999932,2017,99.49,0.6599999999999966,-0.46999999999999886,,,,,99.96,0.8199999999999932
negeri sembilan,primary,female,2017,99.49,98.83,0.6599999999999966,2018,100.67,2.1500000000000057,1.1800000000000068,99.96,0.8199999999999932,-0.46999999999999886,-0.1599999999999966,99.725,0.7399999999999949
negeri sembilan,primary,female,2018,100.67,98.52,2.1500000000000057,2019,99.2,0.5,-1.4699999999999989,99.49,0.6599999999999966,1.1800000000000068,1.490000000000009,100.08,1.4050000000000011
negeri sembilan,primary,female,2019,99.2,98.7,0.5,2020,100.5,1.2000000000000028,1.2999999999999972,100.67,2.1500000000000057,-1.4699999999999989,-1.6500000000000057,99.935,1.3250000000000028
negeri sembilan,primary,female,2020,100.5,99.3,1.2000000000000028,2021,102.9,2.4000000000000057,2.4000000000000057,99.2,0.5,1.2999999999999972,0.7000000000000028,99.85,0.8500000000000014
negeri sembilan,primary,female,2021,102.9,100.5,2.4000000000000057,2022,102.7,2.6000000000000085,-0.20000000000000284,100.5,1.2000000000000028,2.4000000000000057,1.2000000000000028,101.7,1.8000000000000043
negeri sembilan,primary,female,2022,102.7,100.1,2.6000000000000085,2023,,,,102.9,2.4000000000000057,-0.20000000000000284,0.20000000000000284,102.80000000000001,2.500000000000007
negeri sembilan,primary,male,2016,96.74,97.64,-0.9000000000000057,2017,98.44,1.0999999999999943,1.7000000000000028,,,,,96.74,-0.9000000000000057
negeri sembilan,primary,male,2017,98.44,97.34,1.0999999999999943,2018,97.9,1.0400000000000063,-0.539999999999992,96.74,-0.9000000000000057,1.7000000000000028,2.0,97.59,0.09999999999999432
negeri sembilan,primary,male,2018,97.9,96.86,1.0400000000000063,2019,98.7,1.5,0.7999999999999972,98.44,1.0999999999999943,-0.539999999999992,-0.05999999999998806,98.17,1.0700000000000003
negeri sembilan,primary,male,2019,98.7,97.2,1.5,2020,99.7,2.1000000000000085,1.0,97.9,1.0400000000000063,0.7999999999999972,0.45999999999999375,98.30000000000001,1.2700000000000031
negeri sembilan,primary,male,2020,99.7,97.6,2.1000000000000085,2021,102.8,5.299999999999997,3.0999999999999943,98.7,1.5,1.0,0.6000000000000085,99.2,1.8000000000000043
negeri sembilan,primary,male,2021,102.8,97.5,5.299999999999997,2022,100.6,1.8999999999999915,-2.200000000000003,99.7,2.1000000000000085,3.0999999999999943,3.1999999999999886,101.25,3.700000000000003
negeri sembilan,primary,male,2022,100.6,98.7,1.8999999999999915,2023,,,,102.8,5.299999999999997,-2.200000000000003,-3.4000000000000057,101.69999999999999,3.5999999999999943
negeri sembilan,secondary_lower,female,2016,98.235,97.0444,1.1906000000000034,2017,100.411,1.7578000000000031,2.176000000000002,,,,,98.235,1.1906000000000034
negeri sembilan,secondary_lower,female,2017,100.411,98.6532,1.7578000000000031,2018,98.2037,0.5225999999999971,-2.2073000000000036,98.235,1.1906000000000034,2.176000000000002,0.5671999999999997,99.32300000000001,1.4742000000000033
negeri sembilan,secondary_lower,female,2018,98.2037,97.6811,0.5225999999999971,2019,97.2,-0.7999999999999972,-1.003699999999995,100.411,1.7578000000000031,-2.2073000000000036,-1.235200000000006,99.30735,1.1402
negeri sembilan,secondary_lower,female,2019,97.2,98.0,-0.7999999999999972,2020,99.8,0.5,2.5999999999999943,98.2037,0.5225999999999971,-1.003699999999995,-1.3225999999999942,97.70185000000001,-0.13870000000000005
negeri sembilan,secondary_lower,female,2020,99.8,99.3,0.5,2021,99.6,-0.8000000000000114,-0.20000000000000284,97.2,-0.7999999999999972,2.5999999999999943,1.2999999999999972,98.5,-0.14999999999999858
negeri sembilan,secondary_lower,female,2021,99.6,100.4,-0.8000000000000114,2022,99.8,0.8999999999999915,0.20000000000000284,99.8,0.5,-0.20000000000000284,-1.3000000000000114,99.69999999999999,-0.15000000000000568
negeri sembilan,secondary_lower,female,2022,99.8,98.9,0.8999999999999915,2023,,,,99.6,-0.8000000000000114,0.20000000000000284,1.7000000000000028,99.69999999999999,0.04999999999999005
negeri sembilan,secondary_lower,male,2016,96.4068,94.1613,2.245500000000007,2017,98.7444,1.9313999999999965,2.337599999999995,,,,,96.4068,2.245500000000007
negeri sembilan,secondary_lower,male,2017,98.7444,96.813,1.9313999999999965,2018,96.0503,0.42489999999999384,-2.694100000000006,96.4068,2.245500000000007,2.337599999999995,-0.3141000000000105,97.57560000000001,2.0884500000000017
negeri sembilan,secondary_lower,male,2018,96.0503,95.6254,0.42489999999999384,2019,96.6,1.1999999999999886,0.5497000000000014,98.7444,1.9313999999999965,-2.694100000000006,-1.5065000000000026,97.39734999999999,1.1781499999999951
negeri sembilan,secondary_lower,male,2019,96.6,95.4,1.1999999999999886,2020,96.7,0.29999999999999716,0.10000000000000853,96.0503,0.42489999999999384,0.5497000000000014,0.7750999999999948,96.32515,0.8124499999999912
negeri sembilan,secondary_lower,male,2020,96.7,96.4,0.29999999999999716,2021,98.3,-0.9000000000000057,1.5999999999999943,96.6,1.1999999999999886,0.10000000000000853,-0.8999999999999915,96.65,0.7499999999999929
negeri sembilan,secondary_lower,male,2021,98.3,99.2,-0.9000000000000057,2022,99.9,0.7000000000000028,1.6000000000000085,96.7,0.29999999999999716,1.5999999999999943,-1.2000000000000028,97.5,-0.30000000000000426
negeri sembilan,secondary_lower,male,2022,99.9,99.2,0.7000000000000028,2023,,,,98.3,-0.9000000000000057,1.6000000000000085,1.6000000000000085,99.1,-0.10000000000000142
negeri sembilan,secondary_upper,female,2016,100.3412,99.4922,0.8490000000000038,2017,97.8202,0.3281999999999954,-2.521000000000001,,,,,100.3412,0.8490000000000038
negeri sembilan,secondary_upper,female,2017,97.8202,97.492,0.3281999999999954,2018,97.5787,1.0655000000000001,-0.24150000000000205,100.3412,0.8490000000000038,-2.521000000000001,-0.5208000000000084,99.08070000000001,0.5885999999999996
negeri sembilan,secondary_upper,female,2018,97.5787,96.5132,1.0655000000000001,2019,98.3,-0.6000000000000085,0.7212999999999994,97.8202,0.3281999999999954,-0.24150000000000205,0.7373000000000047,97.69945,0.6968499999999977
negeri sembilan,secondary_upper,female,2019,98.3,98.9,-0.6000000000000085,2020,93.7,0.10000000000000853,-4.599999999999994,97.5787,1.0655000000000001,0.7212999999999994,-1.6655000000000086,97.93934999999999,0.2327499999999958
negeri sembilan,secondary_upper,female,2020,93.7,93.6,0.10000000000000853,2021,98.6,0.6999999999999886,4.8999999999999915,98.3,-0.6000000000000085,-4.599999999999994,0.700000000000017,96.0,-0.25
negeri sembilan,secondary_upper,female,2021,98.6,97.9,0.6999999999999886,2022,99.8,0.5,1.2000000000000028,93.7,0.10000000000000853,4.8999999999999915,0.5999999999999801,96.15,0.3999999999999986
negeri sembilan,secondary_upper,female,2022,99.8,99.3,0.5,2023,,,,98.6,0.6999999999999886,1.2000000000000028,-0.19999999999998863,99.19999999999999,0.5999999999999943
negeri sembilan,secondary_upper,male,2016,99.9323,98.9922,0.940100000000001,2017,95.5919,0.37930000000000064,-4.3404000000000025,,,,,99.9323,0.940100000000001
negeri sembilan,secondary_upper,male,2017,95.5919,95.2126,0.37930000000000064,2018,95.9152,1.1974000000000018,0.32330000000000325,99.9323,0.940100000000001,-4.3404000000000025,-0.5608000000000004,97.7621,0.6597000000000008
negeri sembilan,secondary_upper,male,2018,95.9152,94.7178,1.1974000000000018,2019,95.5,-0.5999999999999943,-0.4151999999999987,95.5919,0.37930000000000064,0.32330000000000325,0.8181000000000012,95.75354999999999,0.7883500000000012
negeri sembilan,secondary_upper,male,2019,95.5,96.1,-0.5999999999999943,2020,93.0,1.0,-2.5,95.9152,1.1974000000000018,-0.4151999999999987,-1.7973999999999961,95.7076,0.29870000000000374
negeri sembilan,secondary_upper,male,2020,93.0,92.0,1.0,2021,98.6,1.0,5.599999999999994,95.5,-0.5999999999999943,-2.5,1.5999999999999943,94.25,0.20000000000000284
negeri sembilan,secondary_upper,male,2021,98.6,97.6,1.0,2022,100.9,1.8000000000000114,2.3000000000000114,93.0,1.0,5.599999999999994,0.0,95.8,1.0
negeri sembilan,secondary_upper,male,2022,100.9,99.1,1.8000000000000114,2023,,,,98.6,1.0,2.3000000000000114,0.8000000000000114,99.75,1.4000000000000057
pahang,primary,female,2016,98.72,99.14,-0.4200000000000017,2017,98.85,0.01999999999999602,0.12999999999999545,,,,,98.72,-0.4200000000000017
pahang,primary,female,2017,98.85,98.83,0.01999999999999602,2018,97.65,-0.8699999999999903,-1.1999999999999886,98.72,-0.4200000000000017,0.12999999999999545,0.4399999999999977,98.785,-0.20000000000000284
pahang,primary,female,2018,97.65,98.52,-0.8699999999999903,2019,97.5,-1.2000000000000028,-0.15000000000000568,98.85,0.01999999999999602,-1.1999999999999886,-0.8899999999999864,98.25,-0.42499999999999716
pahang,primary,female,2019,97.5,98.7,-1.2000000000000028,2020,97.9,-1.3999999999999915,0.4000000000000057,97.65,-0.8699999999999903,-0.15000000000000568,-0.3300000000000125,97.575,-1.0349999999999966
pahang,primary,female,2020,97.9,99.3,-1.3999999999999915,2021,97.9,-2.5999999999999943,0.0,97.5,-1.2000000000000028,0.4000000000000057,-0.19999999999998863,97.7,-1.2999999999999972
pahang,primary,female,2021,97.9,100.5,-2.5999999999999943,2022,98.1,-2.0,0.19999999999998863,97.9,-1.3999999999999915,0.0,-1.2000000000000028,97.9,-1.999999999999993
pahang,primary,female,2022,98.1,100.1,-2.0,2023,,,,97.9,-2.5999999999999943,0.19999999999998863,0.5999999999999943,98.0,-2.299999999999997
pahang,primary,male,2016,96.81,97.64,-0.8299999999999983,2017,96.34,-1.0,-0.46999999999999886,,,,,96.81,-0.8299999999999983
pahang,primary,male,2017,96.34,97.34,-1.0,2018,96.63,-0.23000000000000398,0.28999999999999204,96.81,-0.8299999999999983,-0.46999999999999886,-0.1700000000000017,96.575,-0.9149999999999991
pahang,primary,male,2018,96.63,96.86,-0.23000000000000398,2019,95.2,-2.0,-1.4299999999999926,96.34,-1.0,0.28999999999999204,0.769999999999996,96.485,-0.615000000000002
pahang,primary,male,2019,95.2,97.2,-2.0,2020,96.2,-1.3999999999999915,1.0,96.63,-0.23000000000000398,-1.4299999999999926,-1.769999999999996,95.91499999999999,-1.115000000000002
pahang,primary,male,2020,96.2,97.6,-1.3999999999999915,2021,96.8,-0.7000000000000028,0.5999999999999943,95.2,-2.0,1.0,0.6000000000000085,95.7,-1.6999999999999957
pahang,primary,male,2021,96.8,97.5,-0.7000000000000028,2022,95.1,-3.6000000000000085,-1.7000000000000028,96.2,-1.3999999999999915,0.5999999999999943,0.6999999999999886,96.5,-1.0499999999999972
pahang,primary,male,2022,95.1,98.7,-3.6000000000000085,2023,,,,96.8,-0.7000000000000028,-1.7000000000000028,-2.9000000000000057,95.94999999999999,-2.1500000000000057
pahang,secondary_lower,female,2016,96.6483,97.0444,-0.3960999999999899,2017,98.1296,-0.5236000000000018,1.4812999999999903,,,,,96.6483,-0.3960999999999899
pahang,secondary_lower,female,2017,98.1296,98.6532,-0.5236000000000018,2018,97.0508,-0.6303000000000054,-1.078800000000001,96.6483,-0.3960999999999899,1.4812999999999903,-0.12750000000001194,97.38895,-0.4598499999999959
pahang,secondary_lower,female,2018,97.0508,97.6811,-0.6303000000000054,2019,97.5,-0.5,0.4492000000000047,98.1296,-0.5236000000000018,-1.078800000000001,-0.10670000000000357,97.5902,-0.5769500000000036
pahang,secondary_lower,female,2019,97.5,98.0,-0.5,2020,97.3,-2.0,-0.20000000000000284,97.0508,-0.6303000000000054,0.4492000000000047,0.1303000000000054,97.27539999999999,-0.5651500000000027
pahang,secondary_lower,female,2020,97.3,99.3,-2.0,2021,100.0,-0.4000000000000057,2.700000000000003,97.5,-0.5,-0.20000000000000284,-1.5,97.4,-1.25
pahang,secondary_lower,female,2021,100.0,100.4,-0.4000000000000057,2022,98.8,-0.10000000000000853,-1.2000000000000028,97.3,-2.0,2.700000000000003,1.5999999999999943,98.65,-1.2000000000000028
pahang,secondary_lower,female,2022,98.8,98.9,-0.10000000000000853,2023,,,,100.0,-0.4000000000000057,-1.2000000000000028,0.29999999999999716,99.4,-0.2500000000000071
pahang,secondary_lower,male,2016,96.1076,94.1613,1.946300000000008,2017,97.1421,0.32909999999999684,1.0344999999999942,,,,,96.1076,1.946300000000008
pahang,secondary_lower,male,2017,97.1421,96.813,0.32909999999999684,2018,92.8984,-2.727000000000004,-4.243700000000004,96.1076,1.946300000000008,1.0344999999999942,-1.617200000000011,96.62485000000001,1.1377000000000024
pahang,secondary_lower,male,2018,92.8984,95.6254,-2.727000000000004,2019,95.3,-0.10000000000000853,2.401600000000002,97.1421,0.32909999999999684,-4.243700000000004,-3.0561000000000007,95.02025,-1.1989500000000035
pahang,secondary_lower,male,2019,95.3,95.4,-0.10000000000000853,2020,94.8,-1.6000000000000085,-0.5,92.8984,-2.727000000000004,2.401600000000002,2.6269999999999953,94.0992,-1.4135000000000062
pahang,secondary_lower,male,2020,94.8,96.4,-1.6000000000000085,2021,98.2,-1.0,3.4000000000000057,95.3,-0.10000000000000853,-0.5,-1.5,95.05,-0.8500000000000085
pahang,secondary_lower,male,2021,98.2,99.2,-1.0,2022,98.6,-0.6000000000000085,0.3999999999999915,94.8,-1.6000000000000085,3.4000000000000057,0.6000000000000085,96.5,-1.3000000000000043
pahang,secondary_lower,male,2022,98.6,99.2,-0.6000000000000085,2023,,,,98.2,-1.0,0.3999999999999915,0.3999999999999915,98.4,-0.8000000000000043
pahang,secondary_upper,female,2016,99.5629,99.4922,0.0707000000000022,2017,91.9756,-5.516400000000004,-7.587299999999999,,,,,99.5629,0.0707000000000022
pahang,secondary_upper,female,2017,91.9756,97.492,-5.516400000000004,2018,96.9521,0.43890000000000384,4.9765000000000015,99.5629,0.0707000000000022,-7.587299999999999,-5.587100000000007,95.76925,-2.722850000000001
pahang,secondary_upper,female,2018,96.9521,96.5132,0.43890000000000384,2019,96.5,-2.4000000000000057,-0.4521000000000015,91.9756,-5.516400000000004,4.9765000000000015,5.955300000000008,94.46385000000001,-2.5387500000000003
pahang,secondary_upper,female,2019,96.5,98.9,-2.4000000000000057,2020,96.9,3.3000000000000114,0.4000000000000057,96.9521,0.43890000000000384,-0.4521000000000015,-2.8389000000000095,96.72605,-0.9805500000000009
pahang,secondary_upper,female,2020,96.9,93.6,3.3000000000000114,2021,99.1,1.1999999999999886,2.1999999999999886,96.5,-2.4000000000000057,0.4000000000000057,5.700000000000017,96.7,0.45000000000000284
pahang,secondary_upper,female,2021,99.1,97.9,1.1999999999999886,2022,99.5,0.20000000000000284,0.4000000000000057,96.9,3.3000000000000114,2.1999999999999886,-2.1000000000000227,98.0,2.25
pahang,secondary_upper,female,2022,99.5,99.3,0.20000000000000284,2023,,,,99.1,1.1999999999999886,0.4000000000000057,-0.9999999999999858,99.3,0.6999999999999957
pahang,secondary_upper,male,2016,99.8058,98.9922,0.8136000000000081,2017,89.6342,-5.578399999999988,-10.171599999999998,,,,,99.8058,0.8136000000000081
pahang,secondary_upper,male,2017,89.6342,95.2126,-5.578399999999988,2018,101.3786,6.660800000000009,11.744399999999999,99.8058,0.8136000000000081,-10.171599999999998,-6.391999999999996,94.72,-2.38239999999999
pahang,secondary_upper,male,2018,101.3786,94.7178,6.660800000000009,2019,89.3,-6.799999999999997,-12.078600000000009,89.6342,-5.578399999999988,11.744399999999999,12.239199999999997,95.50640000000001,0.5412000000000106
pahang,secondary_upper,male,2019,89.3,96.1,-6.799999999999997,2020,98.2,6.200000000000003,8.900000000000006,101.3786,6.660800000000009,-12.078600000000009,-13.460800000000006,95.33930000000001,-0.06959999999999411
pahang,secondary_upper,male,2020,98.2,92.0,6.200000000000003,2021,100.2,2.6000000000000085,2.0,89.3,-6.799999999999997,8.900000000000006,13.0,93.75,-0.29999999999999716
pahang,secondary_upper,male,2021,100.2,97.6,2.6000000000000085,2022,100.6,1.5,0.3999999999999915,98.2,6.200000000000003,2.0,-3.5999999999999943,99.2,4.400000000000006
pahang,secondary_upper,male,2022,100.6,99.1,1.5,2023,,,,100.2,2.6000000000000085,0.3999999999999915,-1.1000000000000085,100.4,2.0500000000000043
perak,primary,female,2016,99.28,99.14,0.14000000000000057,2017,99.37,0.5400000000000063,0.09000000000000341,,,,,99.28,0.14000000000000057
perak,primary,female,2017,99.37,98.83,0.5400000000000063,2018,98.51,-0.009999999999990905,-0.8599999999999994,99.28,0.14000000000000057,0.09000000000000341,0.4000000000000057,99.325,0.3400000000000034
perak,primary,female,2018,98.51,98.52,-0.009999999999990905,2019,99.3,0.5999999999999943,0.789999999999992,99.37,0.5400000000000063,-0.8599999999999994,-0.5499999999999972,98.94,0.2650000000000077
perak,primary,female,2019,99.3,98.7,0.5999999999999943,2020,99.8,0.5,0.5,98.51,-0.009999999999990905,0.789999999999992,0.6099999999999852,98.905,0.2950000000000017
perak,primary,female,2020,99.8,99.3,0.5,2021,99.7,-0.7999999999999972,-0.09999999999999432,99.3,0.5999999999999943,0.5,-0.09999999999999432,99.55,0.5499999999999972
perak,primary,female,2021,99.7,100.5,-0.7999999999999972,2022,100.9,0.8000000000000114,1.2000000000000028,99.8,0.5,-0.09999999999999432,-1.2999999999999972,99.75,-0.14999999999999858
perak,primary,female,2022,100.9,100.1,0.8000000000000114,2023,,,,99.7,-0.7999999999999972,1.2000000000000028,1.6000000000000085,100.30000000000001,7.105427357601002e-15
perak,primary,male,2016,98.39,97.64,0.75,2017,98.44,1.0999999999999943,0.04999999999999716,,,,,98.39,0.75
perak,primary,male,2017,98.44,97.34,1.0999999999999943,2018,97.69,0.8299999999999983,-0.75,98.39,0.75,0.04999999999999716,0.3499999999999943,98.41499999999999,0.9249999999999972
perak,primary,male,2018,97.69,96.86,0.8299999999999983,2019,98.0,0.7999999999999972,0.3100000000000023,98.44,1.0999999999999943,-0.75,-0.269999999999996,98.065,0.9649999999999963
perak,primary,male,2019,98.0,97.2,0.7999999999999972,2020,98.4,0.8000000000000114,0.4000000000000057,97.69,0.8299999999999983,0.3100000000000023,-0.030000000000001137,97.845,0.8149999999999977
perak,primary,male,2020,98.4,97.6,0.8000000000000114,2021,98.0,0.5,-0.4000000000000057,98.0,0.7999999999999972,0.4000000000000057,1.4210854715202004e-14,98.2,0.8000000000000043
perak,primary,male,2021,98.0,97.5,0.5,2022,99.1,0.3999999999999915,1.0999999999999943,98.4,0.8000000000000114,-0.4000000000000057,-0.30000000000001137,98.2,0.6500000000000057
perak,primary,male,2022,99.1,98.7,0.3999999999999915,2023,,,,98.0,0.5,1.0999999999999943,-0.10000000000000853,98.55,0.44999999999999574
perak,secondary_lower,female,2016,97.142,97.0444,0.09759999999999991,2017,98.1378,-0.5153999999999996,0.9958000000000027,,,,,97.142,0.09759999999999991
perak,secondary_lower,female,2017,98.1378,98.6532,-0.5153999999999996,2018,97.178,-0.5031000000000034,-0.9598000000000013,97.142,0.09759999999999991,0.9958000000000027,-0.6129999999999995,97.6399,-0.20889999999999986
perak,secondary_lower,female,2018,97.178,97.6811,-0.5031000000000034,2019,97.7,-0.29999999999999716,0.5220000000000056,98.1378,-0.5153999999999996,-0.9598000000000013,0.012299999999996203,97.6579,-0.5092500000000015
perak,secondary_lower,female,2019,97.7,98.0,-0.29999999999999716,2020,98.8,-0.5,1.0999999999999943,97.178,-0.5031000000000034,0.5220000000000056,0.20310000000000628,97.439,-0.4015500000000003
perak,secondary_lower,female,2020,98.8,99.3,-0.5,2021,100.2,-0.20000000000000284,1.4000000000000057,97.7,-0.29999999999999716,1.0999999999999943,-0.20000000000000284,98.25,-0.3999999999999986
perak,secondary_lower,female,2021,100.2,100.4,-0.20000000000000284,2022,99.4,0.5,-0.7999999999999972,98.8,-0.5,1.4000000000000057,0.29999999999999716,99.5,-0.3500000000000014
perak,secondary_lower,female,2022,99.4,98.9,0.5,2023,,,,100.2,-0.20000000000000284,-0.7999999999999972,0.7000000000000028,99.80000000000001,0.14999999999999858
perak,secondary_lower,male,2016,92.8087,94.1613,-1.3525999999999954,2017,95.3946,-1.4184000000000054,2.585899999999995,,,,,92.8087,-1.3525999999999954
perak,secondary_lower,male,2017,95.3946,96.813,-1.4184000000000054,2018,94.8274,-0.7980000000000018,-0.5671999999999997,92.8087,-1.3525999999999954,2.585899999999995,-0.06580000000001007,94.10165,-1.3855000000000004
perak,secondary_lower,male,2018,94.8274,95.6254,-0.7980000000000018,2019,96.2,0.7999999999999972,1.3726000000000056,95.3946,-1.4184000000000054,-0.5671999999999997,0.6204000000000036,95.11099999999999,-1.1082000000000036
perak,secondary_lower,male,2019,96.2,95.4,0.7999999999999972,2020,95.5,-0.9000000000000057,-0.7000000000000028,94.8274,-0.7980000000000018,1.3726000000000056,1.597999999999999,95.5137,0.0009999999999976694
perak,secondary_lower,male,2020,95.5,96.4,-0.9000000000000057,2021,98.6,-0.6000000000000085,3.0999999999999943,96.2,0.7999999999999972,-0.7000000000000028,-1.7000000000000028,95.85,-0.05000000000000426
perak,secondary_lower,male,2021,98.6,99.2,-0.6000000000000085,2022,99.0,-0.20000000000000284,0.4000000000000057,95.5,-0.9000000000000057,3.0999999999999943,0.29999999999999716,97.05,-0.7500000000000071
perak,secondary_lower,male,2022,99.0,99.2,-0.20000000000000284,2023,,,,98.6,-0.6000000000000085,0.4000000000000057,0.4000000000000057,98.8,-0.4000000000000057
perak,secondary_upper,female,2016,99.1742,99.4922,-0.31799999999999784,2017,95.7164,-1.7756000000000114,-3.457800000000006,,,,,99.1742,-0.31799999999999784
perak,secondary_upper,female,2017,95.7164,97.492,-1.7756000000000114,2018,98.4112,1.8979999999999961,2.6948000000000008,99.1742,-0.31799999999999784,-3.457800000000006,-1.4576000000000136,97.4453,-1.0468000000000046
perak,secondary_upper,female,2018,98.4112,96.5132,1.8979999999999961,2019,99.5,0.5999999999999943,1.0888000000000062,95.7164,-1.7756000000000114,2.6948000000000008,3.6736000000000075,97.06379999999999,0.06119999999999237
perak,secondary_upper,female,2019,99.5,98.9,0.5999999999999943,2020,93.2,-0.3999999999999915,-6.299999999999997,98.4112,1.8979999999999961,1.0888000000000062,-1.2980000000000018,98.9556,1.2489999999999952
perak,secondary_upper,female,2020,93.2,93.6,-0.3999999999999915,2021,99.2,1.2999999999999972,6.0,99.5,0.5999999999999943,-6.299999999999997,-0.9999999999999858,96.35,0.10000000000000142
perak,secondary_upper,female,2021,99.2,97.9,1.2999999999999972,2022,99.9,0.6000000000000085,0.7000000000000028,93.2,-0.3999999999999915,6.0,1.6999999999999886,96.2,0.45000000000000284
perak,secondary_upper,female,2022,99.9,99.3,0.6000000000000085,2023,,,,99.2,1.2999999999999972,0.7000000000000028,-0.6999999999999886,99.55000000000001,0.9500000000000028
